P,N,S0,K,T,r,v,APE
1000,100,100.0,110.0,1.0,0.05,0.2,0.5021641609459605
1000,100,100.0,110.0,1.0,0.05,0.2,1.2907966227610856
1000,100,100.0,110.0,1.0,0.05,0.2,1.8249553186768326
1000,100,100.0,110.0,1.0,0.05,0.2,0.6262380528379334
1000,100,100.0,110.0,1.0,0.05,0.2,0.5199148594701982
1000,100,100.0,110.0,1.0,0.05,0.2,0.017863347816599692
1000,100,100.0,110.0,1.0,0.05,0.2,1.2416258519678047
1000,100,100.0,110.0,1.0,0.05,0.2,1.1603485163097935
1000,100,100.0,110.0,1.0,0.05,0.2,1.4684622045499423
1000,100,100.0,110.0,1.0,0.05,0.2,0.911517010478091
1000,100,100.0,110.0,1.0,0.05,0.2,1.0300802318363174
1000,100,100.0,110.0,1.0,0.05,0.2,2.070186248169653
1000,100,100.0,110.0,1.0,0.05,0.2,0.8880038838280233
1000,100,100.0,110.0,1.0,0.05,0.2,0.644436935619869
1000,100,100.0,110.0,1.0,0.05,0.2,0.5079538517769082
1000,100,100.0,110.0,1.0,0.05,0.2,0.4219332267946503
1000,100,100.0,110.0,1.0,0.05,0.2,1.4056486881255004
1000,100,100.0,110.0,1.0,0.05,0.2,0.7609422611039597
1000,100,100.0,110.0,1.0,0.05,0.2,1.0663304347066436
1000,100,100.0,110.0,1.0,0.05,0.2,0.918017153501284
1000,100,100.0,110.0,1.0,0.05,0.2,0.6082349509468112
1000,100,100.0,110.0,1.0,0.05,0.2,0.8853294075764444
1000,100,100.0,110.0,1.0,0.05,0.2,0.8623852262239223
1000,100,100.0,110.0,1.0,0.05,0.2,0.9426208956406416
1000,100,100.0,110.0,1.0,0.05,0.2,0.07937949588266739
1000,100,100.0,110.0,1.0,0.05,0.2,1.6388988432087401
1000,100,100.0,110.0,1.0,0.05,0.2,0.2602554286693302
1000,100,100.0,110.0,1.0,0.05,0.2,1.5784271966779222
1000,100,100.0,110.0,1.0,0.05,0.2,0.4245974467111164
1000,100,100.0,110.0,1.0,0.05,0.2,1.4160793822024624
1000,100,100.0,105.0,1.0,0.05,0.2,0.8775352527121062
1000,100,100.0,105.0,1.0,0.05,0.2,0.8335305743245142
1000,100,100.0,105.0,1.0,0.05,0.2,0.3527683921832746
1000,100,100.0,105.0,1.0,0.05,0.2,0.7667173184624333
1000,100,100.0,105.0,1.0,0.05,0.2,0.6406204289549856
1000,100,100.0,105.0,1.0,0.05,0.2,2.147956923053498
1000,100,100.0,105.0,1.0,0.05,0.2,2.0183158646761354
1000,100,100.0,105.0,1.0,0.05,0.2,1.4450508975678051
1000,100,100.0,105.0,1.0,0.05,0.2,0.16133412930289678
1000,100,100.0,105.0,1.0,0.05,0.2,0.347855762395305
1000,100,100.0,105.0,1.0,0.05,0.2,0.4313558760991516
1000,100,100.0,105.0,1.0,0.05,0.2,0.7691945243532463
1000,100,100.0,105.0,1.0,0.05,0.2,1.9349034579640065
1000,100,100.0,105.0,1.0,0.05,0.2,2.049094060713592
1000,100,100.0,105.0,1.0,0.05,0.2,0.8790626665109028
1000,100,100.0,105.0,1.0,0.05,0.2,3.3815462344618408
1000,100,100.0,105.0,1.0,0.05,0.2,0.7959273248989078
1000,100,100.0,105.0,1.0,0.05,0.2,0.9564615030725747
1000,100,100.0,105.0,1.0,0.05,0.2,1.5382804158576757
1000,100,100.0,105.0,1.0,0.05,0.2,0.5568605513993081
1000,100,100.0,105.0,1.0,0.05,0.2,1.8982568560469613
1000,100,100.0,105.0,1.0,0.05,0.2,0.6373846262320477
1000,100,100.0,105.0,1.0,0.05,0.2,0.1621092528871892
1000,100,100.0,105.0,1.0,0.05,0.2,0.5234101996480411
1000,100,100.0,105.0,1.0,0.05,0.2,0.6716625237230038
1000,100,100.0,105.0,1.0,0.05,0.2,0.18988813478260633
1000,100,100.0,105.0,1.0,0.05,0.2,1.5321504411969378
1000,100,100.0,105.0,1.0,0.05,0.2,1.7975846513307008
1000,100,100.0,105.0,1.0,0.05,0.2,0.7782770236082178
1000,100,100.0,105.0,1.0,0.05,0.2,0.14052503833776334
1000,100,100.0,105.0,1.0,0.05,0.2,0.7435073084711037
1000,100,100.0,105.0,1.0,0.05,0.2,2.3325075603501286
1000,100,100.0,105.0,1.0,0.05,0.2,0.6195561608520844
1000,100,100.0,105.0,1.0,0.05,0.2,0.4265300359999581
1000,100,100.0,105.0,1.0,0.05,0.2,1.3066917279495833
1000,100,100.0,105.0,1.0,0.05,0.2,0.42141363779557095
1000,100,100.0,105.0,1.0,0.05,0.2,2.279576913254639
1000,100,100.0,105.0,1.0,0.05,0.2,2.2669158853273803
1000,100,100.0,105.0,1.0,0.05,0.2,0.0003829841614607173
1000,100,100.0,105.0,1.0,0.05,0.2,0.45160716020954705
1000,100,100.0,105.0,1.0,0.05,0.2,0.7487138744619563
1000,100,100.0,105.0,1.0,0.05,0.2,0.7501893640085024
1000,100,100.0,105.0,1.0,0.05,0.2,0.3011214239194236
1000,100,100.0,105.0,1.0,0.05,0.2,1.8652953338159382
1000,100,100.0,105.0,1.0,0.05,0.2,0.1276392506321524
1000,100,100.0,105.0,1.0,0.05,0.2,1.927845411961052
1000,100,100.0,105.0,1.0,0.05,0.2,1.8106732524599929
1000,100,100.0,105.0,1.0,0.05,0.2,0.19874040602205495
1000,100,100.0,105.0,1.0,0.05,0.2,0.03711803563604177
1000,100,100.0,105.0,1.0,0.05,0.2,0.6191158317460981
1000,100,100.0,105.0,1.0,0.05,0.2,1.2554024183757342
1000,100,100.0,105.0,1.0,0.05,0.2,0.4598719801349297
1000,100,100.0,105.0,1.0,0.05,0.2,1.8569614852322818
1000,100,100.0,105.0,1.0,0.05,0.2,1.8226567476303495
1000,100,100.0,105.0,1.0,0.05,0.2,1.2451768939404826
1000,100,100.0,105.0,1.0,0.05,0.2,2.006125531629535
1000,100,100.0,105.0,1.0,0.05,0.2,0.033720546569103636
1000,100,100.0,105.0,1.0,0.05,0.2,0.5232728235057018
1000,100,100.0,105.0,1.0,0.05,0.2,0.8154367229720997
1000,100,100.0,105.0,1.0,0.05,0.2,0.3439175481655931
1000,100,100.0,105.0,1.0,0.05,0.2,1.8828057886078042
1000,100,100.0,105.0,1.0,0.05,0.2,0.14680640956499613
1000,100,100.0,105.0,1.0,0.05,0.2,0.4622532438984323
1000,100,100.0,105.0,1.0,0.05,0.2,1.0442756866168317
1000,100,100.0,105.0,1.0,0.05,0.2,0.3227402142777704
1000,100,100.0,105.0,1.0,0.05,0.2,1.8675266999916846
1000,100,100.0,105.0,1.0,0.05,0.2,1.34178558337266
1000,100,100.0,105.0,1.0,0.05,0.2,0.1299759644582776
1000,100,100.0,105.0,1.0,0.05,0.2,1.824162602326344
1000,100,100.0,105.0,1.0,0.05,0.2,1.3572167048749397
1000,100,100.0,105.0,1.0,0.05,0.2,0.9344728482830023
1000,100,100.0,105.0,1.0,0.05,0.2,3.2293197646092335
1000,100,100.0,105.0,1.0,0.05,0.2,0.4989478496161634
1000,100,100.0,105.0,1.0,0.05,0.2,0.6271431672814841
1000,100,100.0,105.0,1.0,0.05,0.2,0.7621488957211918
1000,100,100.0,105.0,1.0,0.05,0.2,0.8939017507675587
1000,100,100.0,105.0,1.0,0.05,0.2,0.43480335955688887
1000,100,100.0,105.0,1.0,0.05,0.2,0.5516802579670661
1000,100,100.0,105.0,1.0,0.05,0.2,0.15784189461600645
1000,100,100.0,105.0,1.0,0.05,0.2,0.5079447503673469
1000,100,100.0,105.0,1.0,0.05,0.2,0.9676835460507379
1000,100,100.0,105.0,1.0,0.05,0.2,0.03339560596239667
1000,100,100.0,105.0,1.0,0.05,0.2,0.8402905440658472
1000,100,100.0,105.0,1.0,0.05,0.2,1.734414812104263
1000,100,100.0,105.0,1.0,0.05,0.2,0.53088479370423
1000,100,100.0,105.0,1.0,0.05,0.2,0.7462021209557299
1000,100,100.0,105.0,1.0,0.05,0.2,2.8339395313380216
1000,100,100.0,105.0,1.0,0.05,0.2,0.9354526762596453
1000,100,100.0,105.0,1.0,0.05,0.2,0.42345889917191687
1000,100,100.0,105.0,1.0,0.05,0.2,1.1751000916804124
1000,100,100.0,105.0,1.0,0.05,0.2,0.22712833871867513
1000,100,100.0,105.0,1.0,0.05,0.2,2.781299172948631
1000,100,100.0,105.0,1.0,0.05,0.2,0.9522831953726774
1000,100,100.0,105.0,1.0,0.05,0.2,1.22531524540072
1000,100,100.0,105.0,1.0,0.05,0.2,0.33565874109935906
1000,100,100.0,105.0,1.0,0.05,0.2,0.32367637958557605
1000,100,100.0,105.0,1.0,0.05,0.2,1.781448309388734
1000,100,100.0,105.0,1.0,0.05,0.2,0.3015947585782101
1000,100,100.0,105.0,1.0,0.05,0.2,0.5949575824067325
1000,100,100.0,105.0,1.0,0.05,0.2,1.3009284761269198
1000,100,100.0,100.0,1.0,0.05,0.2,0.7173977449409816
1000,100,100.0,100.0,1.0,0.05,0.2,0.7272104664393356
1000,100,100.0,100.0,1.0,0.05,0.2,0.10902927679908476
1000,100,100.0,100.0,1.0,0.05,0.2,3.887524982037892
1000,100,100.0,100.0,1.0,0.05,0.2,1.7065125144075082
1000,100,100.0,100.0,1.0,0.05,0.2,1.6456175846077563
1000,100,100.0,100.0,1.0,0.05,0.2,2.437952206282792
1000,100,100.0,100.0,1.0,0.05,0.2,0.2727469117144529
1000,100,100.0,100.0,1.0,0.05,0.2,2.4680413606533524
1000,100,100.0,100.0,1.0,0.05,0.2,2.646611359304733
1000,100,100.0,100.0,1.0,0.05,0.2,0.5440100963629869
1000,100,100.0,100.0,1.0,0.05,0.2,0.2615723846593354
1000,100,100.0,100.0,1.0,0.05,0.2,0.8088653385348252
1000,100,100.0,100.0,1.0,0.05,0.2,3.2743205806566413
1000,100,100.0,100.0,1.0,0.05,0.2,2.223350962316656
1000,100,100.0,100.0,1.0,0.05,0.2,3.0790883700284697
1000,100,100.0,100.0,1.0,0.05,0.2,2.025796290374421
1000,100,100.0,100.0,1.0,0.05,0.2,1.1841095606042338
1000,100,100.0,100.0,1.0,0.05,0.2,0.10362720041016898
1000,100,100.0,100.0,1.0,0.05,0.2,1.8028050644506517
1000,100,100.0,100.0,1.0,0.05,0.2,2.4395474055399595
1000,100,100.0,100.0,1.0,0.05,0.2,1.3690970321658058
1000,100,100.0,100.0,1.0,0.05,0.2,1.3490688695384425
1000,100,100.0,100.0,1.0,0.05,0.2,1.0032011453492726
1000,100,100.0,100.0,1.0,0.05,0.2,1.4732731666918313
1000,100,100.0,100.0,1.0,0.05,0.2,0.3890388865215775
1000,100,100.0,100.0,1.0,0.05,0.2,2.1273517908115562
1000,100,100.0,100.0,1.0,0.05,0.2,0.09964746555537003
1000,100,100.0,100.0,1.0,0.05,0.2,0.7262626590865995
1000,100,100.0,100.0,1.0,0.05,0.2,0.5673063133922357
1000,100,100.0,100.0,1.0,0.05,0.2,1.0910354483747944
1000,100,100.0,100.0,1.0,0.05,0.2,2.4450966636175098
1000,100,100.0,100.0,1.0,0.05,0.2,1.2943918927078382
1000,100,100.0,100.0,1.0,0.05,0.2,1.310941978994004
1000,100,100.0,100.0,1.0,0.05,0.2,1.7629783921797098
1000,100,100.0,100.0,1.0,0.05,0.2,0.8215332540727375
1000,100,100.0,100.0,1.0,0.05,0.2,1.5025147061790418
1000,100,100.0,100.0,1.0,0.05,0.2,1.240311360000902
1000,100,100.0,100.0,1.0,0.05,0.2,2.1587636244981065
1000,100,100.0,100.0,1.0,0.05,0.2,1.1867198549124207
1000,100,100.0,100.0,1.0,0.05,0.2,1.6101734378165409
1000,100,100.0,100.0,1.0,0.05,0.2,0.3046275260900012
1000,100,100.0,100.0,1.0,0.05,0.2,0.9441676818966457
1000,100,100.0,100.0,1.0,0.05,0.2,1.6656971957013218
1000,100,100.0,100.0,1.0,0.05,0.2,0.45754294674969925
1000,100,100.0,100.0,1.0,0.05,0.2,3.119577966014779
1000,100,100.0,100.0,1.0,0.05,0.2,1.6425995972692151
1000,100,100.0,100.0,1.0,0.05,0.2,1.8573500682688184
1000,100,100.0,100.0,1.0,0.05,0.2,0.549524325126239
1000,100,100.0,100.0,1.0,0.05,0.2,1.2689628440184484
1000,100,100.0,100.0,1.0,0.05,0.2,3.7115387698342226
1000,100,100.0,100.0,1.0,0.05,0.2,1.2820725084753113
1000,100,100.0,100.0,1.0,0.05,0.2,1.7862101183637829
1000,100,100.0,100.0,1.0,0.05,0.2,2.788852870405129
1000,100,100.0,100.0,1.0,0.05,0.2,1.1232732394672602
1000,100,100.0,100.0,1.0,0.05,0.2,3.3395594772104964
1000,100,100.0,100.0,1.0,0.05,0.2,1.2354709661318286
1000,100,100.0,100.0,1.0,0.05,0.2,0.5474883061109538
1000,100,100.0,100.0,1.0,0.05,0.2,1.258102023768092
1000,100,100.0,100.0,1.0,0.05,0.2,1.127549052061348
1000,100,100.0,100.0,1.0,0.05,0.2,3.397448446273706
1000,100,100.0,100.0,1.0,0.05,0.2,0.7597195739273376
1000,100,100.0,100.0,1.0,0.05,0.2,0.7545623079260094
1000,100,100.0,100.0,1.0,0.05,0.2,1.5118425211937874
1000,100,100.0,100.0,1.0,0.05,0.2,2.3095632158519264
1000,100,100.0,100.0,1.0,0.05,0.2,1.3485973719367426
1000,100,100.0,100.0,1.0,0.05,0.2,0.8062270333131681
1000,100,100.0,100.0,1.0,0.05,0.2,0.44533856465535937
1000,100,100.0,100.0,1.0,0.05,0.2,2.139531056616436
1000,100,100.0,100.0,1.0,0.05,0.2,0.01613114007411586
1000,100,100.0,100.0,1.0,0.05,0.2,2.337225336438591
1000,100,100.0,100.0,1.0,0.05,0.2,3.4886695065251687
1000,100,100.0,100.0,1.0,0.05,0.2,1.0858011705661044
1000,100,100.0,100.0,1.0,0.05,0.2,1.290851239505582
1000,100,100.0,100.0,1.0,0.05,0.2,1.678296757032692
1000,100,100.0,100.0,1.0,0.05,0.2,0.9942329472246726
1000,100,100.0,100.0,1.0,0.05,0.2,0.35149013146102986
1000,100,100.0,100.0,1.0,0.05,0.2,2.038399710038507
1000,100,100.0,100.0,1.0,0.05,0.2,1.8355468634633614
1000,100,100.0,100.0,1.0,0.05,0.2,1.3138033110940472
1000,100,100.0,100.0,1.0,0.05,0.2,0.6955284905451662
1000,100,100.0,100.0,1.0,0.05,0.2,1.091945702560826
1000,100,100.0,100.0,1.0,0.05,0.2,3.6322313513659785
1000,100,100.0,100.0,1.0,0.05,0.2,1.3583579468705274
1000,100,100.0,100.0,1.0,0.05,0.2,1.7864261607154126
1000,100,100.0,100.0,1.0,0.05,0.2,0.6783227918458791
1000,100,100.0,100.0,1.0,0.05,0.2,1.7140831311022877
1000,100,100.0,100.0,1.0,0.05,0.2,0.024140047859038217
1000,100,100.0,100.0,1.0,0.05,0.2,1.0925286440060598
1000,100,100.0,100.0,1.0,0.05,0.2,1.5556113680350374
1000,100,100.0,100.0,1.0,0.05,0.2,0.7473705885447555
1000,100,100.0,100.0,1.0,0.05,0.2,2.6960484433532406
1000,100,100.0,100.0,1.0,0.05,0.2,0.9018588026402952
1000,100,100.0,100.0,1.0,0.05,0.2,2.0836007569080097
1000,100,100.0,100.0,1.0,0.05,0.2,0.5877497139107452
1000,100,100.0,100.0,1.0,0.05,0.2,1.7562360603392397
1000,100,100.0,100.0,1.0,0.05,0.2,2.5776242895454153
1000,100,100.0,100.0,1.0,0.05,0.2,1.0790212420928258
1000,100,100.0,100.0,1.0,0.05,0.2,2.5781704422328184
1000,100,100.0,100.0,1.0,0.05,0.2,1.7635568190995414
1000,100,100.0,102.5,1.0,0.05,0.2,0.045263185597044876
1000,100,100.0,102.5,1.0,0.05,0.2,1.591838251632166
1000,100,100.0,102.5,1.0,0.05,0.2,0.6126932046414321
1000,100,100.0,102.5,1.0,0.05,0.2,2.8064066681442528
1000,100,100.0,102.5,1.0,0.05,0.2,1.2916750093699354
1000,100,100.0,102.5,1.0,0.05,0.2,1.152977674041116
1000,100,100.0,102.5,1.0,0.05,0.2,2.349824695720524
1000,100,100.0,102.5,1.0,0.05,0.2,0.7607739754456243
1000,100,100.0,102.5,1.0,0.05,0.2,1.3238356956929502
1000,100,100.0,102.5,1.0,0.05,0.2,1.3900032030151368
1000,100,100.0,102.5,1.0,0.05,0.2,0.7764080124233746
1000,100,100.0,102.5,1.0,0.05,0.2,0.12137588683298417
1000,100,100.0,102.5,1.0,0.05,0.2,1.0480885167107146
1000,100,100.0,102.5,1.0,0.05,0.2,1.8706734597938943
1000,100,100.0,102.5,1.0,0.05,0.2,0.7569376804246686
1000,100,100.0,102.5,1.0,0.05,0.2,3.0750950997132773
1000,100,100.0,102.5,1.0,0.05,0.2,1.591519136819492
1000,100,100.0,102.5,1.0,0.05,0.2,1.3013357511841355
1000,100,100.0,102.5,1.0,0.05,0.2,0.06730674001461141
1000,100,100.0,102.5,1.0,0.05,0.2,0.8022757657084765
1000,100,100.0,102.5,1.0,0.05,0.2,1.6253573058822615
1000,100,100.0,102.5,1.0,0.05,0.2,1.747653778453008
1000,100,100.0,102.5,1.0,0.05,0.2,0.81811480709243
1000,100,100.0,102.5,1.0,0.05,0.2,0.13534742229150246
1000,100,100.0,102.5,1.0,0.05,0.2,0.4591906895549734
1000,100,100.0,102.5,1.0,0.05,0.2,0.13364637686441577
1000,100,100.0,102.5,1.0,0.05,0.2,2.2518927052628053
1000,100,100.0,102.5,1.0,0.05,0.2,0.3960305885681693
1000,100,100.0,102.5,1.0,0.05,0.2,0.6073565053511588
1000,100,100.0,102.5,1.0,0.05,0.2,0.13784324907318452
1000,100,100.0,102.5,1.0,0.05,0.2,0.8897724430535076
1000,100,100.0,102.5,1.0,0.05,0.2,1.7587986234560835
1000,100,100.0,102.5,1.0,0.05,0.2,0.7946885913291001
1000,100,100.0,102.5,1.0,0.05,0.2,0.2007679741245328
1000,100,100.0,102.5,1.0,0.05,0.2,0.9923935323745808
1000,100,100.0,102.5,1.0,0.05,0.2,0.4612066001282318
1000,100,100.0,102.5,1.0,0.05,0.2,2.661175641576797
1000,100,100.0,102.5,1.0,0.05,0.2,2.6374932686846737
1000,100,100.0,102.5,1.0,0.05,0.2,0.5769832743269722
1000,100,100.0,102.5,1.0,0.05,0.2,0.8256782236625799
1000,100,100.0,102.5,1.0,0.05,0.2,0.0820893293945245
1000,100,100.0,102.5,1.0,0.05,0.2,0.5100523860779925
1000,100,100.0,102.5,1.0,0.05,0.2,0.7938351264515485
1000,100,100.0,102.5,1.0,0.05,0.2,0.9812286465315366
1000,100,100.0,102.5,1.0,0.05,0.2,1.330992424316656
1000,100,100.0,102.5,1.0,0.05,0.2,2.7193784656951445
1000,100,100.0,102.5,1.0,0.05,0.2,1.112093351324686
1000,100,100.0,102.5,1.0,0.05,0.2,1.1480374774960733
1000,100,100.0,102.5,1.0,0.05,0.2,0.13324086620182718
1000,100,100.0,102.5,1.0,0.05,0.2,0.3162301550396
1000,100,100.0,102.5,1.0,0.05,0.2,2.927013297352287
1000,100,100.0,102.5,1.0,0.05,0.2,0.5488160088640426
1000,100,100.0,102.5,1.0,0.05,0.2,1.088070802830283
1000,100,100.0,102.5,1.0,0.05,0.2,2.336162366284505
1000,100,100.0,102.5,1.0,0.05,0.2,0.4654119615131187
1000,100,100.0,102.5,1.0,0.05,0.2,2.639647101558918
1000,100,100.0,102.5,1.0,0.05,0.2,0.7848325022801932
1000,100,100.0,102.5,1.0,0.05,0.2,0.5035269913084269
1000,100,100.0,102.5,1.0,0.05,0.2,0.2502878431268279
1000,100,100.0,102.5,1.0,0.05,0.2,0.3534716628987239
1000,100,100.0,102.5,1.0,0.05,0.2,2.6467834829852035
1000,100,100.0,102.5,1.0,0.05,0.2,0.17259397601411283
1000,100,100.0,102.5,1.0,0.05,0.2,0.009129377453245107
1000,100,100.0,102.5,1.0,0.05,0.2,1.0874250365571472
1000,100,100.0,102.5,1.0,0.05,0.2,2.162837342594682
1000,100,100.0,102.5,1.0,0.05,0.2,2.2037944001817014
1000,100,100.0,102.5,1.0,0.05,0.2,1.3264682939533627
1000,100,100.0,102.5,1.0,0.05,0.2,0.7655113916342443
1000,100,100.0,102.5,1.0,0.05,0.2,1.2877815960941534
1000,100,100.0,102.5,1.0,0.05,0.2,1.2897791400583805
1000,100,100.0,102.5,1.0,0.05,0.2,1.287852204888066
1000,100,100.0,102.5,1.0,0.05,0.2,4.229013003519926
1000,100,100.0,102.5,1.0,0.05,0.2,0.1943473363730644
1000,100,100.0,102.5,1.0,0.05,0.2,1.1424414586644893
1000,100,100.0,102.5,1.0,0.05,0.2,0.5537312639138853
1000,100,100.0,102.5,1.0,0.05,0.2,0.10287752075585178
1000,100,100.0,102.5,1.0,0.05,0.2,1.0449985645269557
1000,100,100.0,102.5,1.0,0.05,0.2,0.8009448323344937
1000,100,100.0,102.5,1.0,0.05,0.2,1.2344096897091852
1000,100,100.0,102.5,1.0,0.05,0.2,0.22830655419425078
1000,100,100.0,102.5,1.0,0.05,0.2,0.4167184923174312
1000,100,100.0,102.5,1.0,0.05,0.2,0.7715173104068721
1000,100,100.0,102.5,1.0,0.05,0.2,0.9945268650449424
1000,100,100.0,102.5,1.0,0.05,0.2,1.7355119481379984
1000,100,100.0,102.5,1.0,0.05,0.2,0.7191380488687764
1000,100,100.0,102.5,1.0,0.05,0.2,1.2925808869373774
1000,100,100.0,102.5,1.0,0.05,0.2,2.073475490975373
1000,100,100.0,102.5,1.0,0.05,0.2,0.646184441323564
1000,100,100.0,102.5,1.0,0.05,0.2,1.675069495088196
1000,100,100.0,102.5,1.0,0.05,0.2,1.6336082102792155
1000,100,100.0,102.5,1.0,0.05,0.2,0.06720695693110845
1000,100,100.0,102.5,1.0,0.05,0.2,3.01616826305708
1000,100,100.0,102.5,1.0,0.05,0.2,1.2090880266132893
1000,100,100.0,102.5,1.0,0.05,0.2,2.800751693352892
1000,100,100.0,102.5,1.0,0.05,0.2,1.02597419038453
1000,100,100.0,102.5,1.0,0.05,0.2,0.5689339904490027
1000,100,100.0,102.5,1.0,0.05,0.2,1.796418178441769
1000,100,100.0,102.5,1.0,0.05,0.2,0.42036654966160203
1000,100,100.0,102.5,1.0,0.05,0.2,2.0091762405121933
1000,100,100.0,102.5,1.0,0.05,0.2,0.3993893812364102
1000,100,100.0,97.5,1.0,0.05,0.2,2.4557140907914814
1000,100,100.0,97.5,1.0,0.05,0.2,2.115182811918287
1000,100,100.0,97.5,1.0,0.05,0.2,0.19009420384609957
1000,100,100.0,97.5,1.0,0.05,0.2,5.547383051386241
1000,100,100.0,97.5,1.0,0.05,0.2,0.41454522493550494
1000,100,100.0,97.5,1.0,0.05,0.2,0.7370341738522606
1000,100,100.0,97.5,1.0,0.05,0.2,2.027024699509367
1000,100,100.0,97.5,1.0,0.05,0.2,1.5405073668496512
1000,100,100.0,97.5,1.0,0.05,0.2,1.735506056282366
1000,100,100.0,97.5,1.0,0.05,0.2,3.0151357200055435
1000,100,100.0,97.5,1.0,0.05,0.2,0.3832607126607344
1000,100,100.0,97.5,1.0,0.05,0.2,0.6125661197740572
1000,100,100.0,97.5,1.0,0.05,0.2,3.0516161490179368
1000,100,100.0,97.5,1.0,0.05,0.2,3.433615338409679
1000,100,100.0,97.5,1.0,0.05,0.2,0.6675115385374044
1000,100,100.0,97.5,1.0,0.05,0.2,4.3630627302957885
1000,100,100.0,97.5,1.0,0.05,0.2,2.0800867904861096
1000,100,100.0,97.5,1.0,0.05,0.2,0.9383046487020726
1000,100,100.0,97.5,1.0,0.05,0.2,0.6466472496681167
1000,100,100.0,97.5,1.0,0.05,0.2,1.3666783663047828
1000,100,100.0,97.5,1.0,0.05,0.2,2.483884120164417
1000,100,100.0,97.5,1.0,0.05,0.2,0.6685438852808467
1000,100,100.0,97.5,1.0,0.05,0.2,2.380171104051202
1000,100,100.0,97.5,1.0,0.05,0.2,0.3430842412396272
1000,100,100.0,97.5,1.0,0.05,0.2,2.8878921578393344
1000,100,100.0,97.5,1.0,0.05,0.2,1.026433790134974
1000,100,100.0,97.5,1.0,0.05,0.2,0.26303490972513566
1000,100,100.0,97.5,1.0,0.05,0.2,0.4934147309788642
1000,100,100.0,97.5,1.0,0.05,0.2,0.32542724334121226
1000,100,100.0,97.5,1.0,0.05,0.2,1.9605582218924742
1000,100,100.0,97.5,1.0,0.05,0.2,3.2916556346559664
1000,100,100.0,97.5,1.0,0.05,0.2,2.528684914627146
1000,100,100.0,97.5,1.0,0.05,0.2,0.6764076502828075
1000,100,100.0,97.5,1.0,0.05,0.2,3.70442710598267
1000,100,100.0,97.5,1.0,0.05,0.2,2.2092542045819816
1000,100,100.0,97.5,1.0,0.05,0.2,1.7644866648338524
1000,100,100.0,97.5,1.0,0.05,0.2,0.1172291403349807
1000,100,100.0,97.5,1.0,0.05,0.2,0.33476000867472283
1000,100,100.0,97.5,1.0,0.05,0.2,0.6860555574382862
1000,100,100.0,97.5,1.0,0.05,0.2,3.7320921795509534
1000,100,100.0,97.5,1.0,0.05,0.2,4.284858826824185
1000,100,100.0,97.5,1.0,0.05,0.2,0.46033975448976205
1000,100,100.0,97.5,1.0,0.05,0.2,0.3221933451626005
1000,100,100.0,97.5,1.0,0.05,0.2,3.021661894875485
1000,100,100.0,97.5,1.0,0.05,0.2,1.528177192876066
1000,100,100.0,97.5,1.0,0.05,0.2,5.129163878514705
1000,100,100.0,97.5,1.0,0.05,0.2,2.71734939532161
1000,100,100.0,97.5,1.0,0.05,0.2,1.595747946630446
1000,100,100.0,97.5,1.0,0.05,0.2,0.3710388466093221
1000,100,100.0,97.5,1.0,0.05,0.2,0.6361314090395266
1000,100,100.0,97.5,1.0,0.05,0.2,1.9724824481694627
1000,100,100.0,97.5,1.0,0.05,0.2,0.4838167897060341
1000,100,100.0,97.5,1.0,0.05,0.2,0.8394196987836767
1000,100,100.0,97.5,1.0,0.05,0.2,2.2480534358082935
1000,100,100.0,97.5,1.0,0.05,0.2,1.3458668566905316
1000,100,100.0,97.5,1.0,0.05,0.2,1.2052195843260596
1000,100,100.0,97.5,1.0,0.05,0.2,0.11047774139188553
1000,100,100.0,97.5,1.0,0.05,0.2,2.318218611705505
1000,100,100.0,97.5,1.0,0.05,0.2,0.049716043309444555
1000,100,100.0,97.5,1.0,0.05,0.2,2.750657236326502
1000,100,100.0,97.5,1.0,0.05,0.2,3.210423178613955
1000,100,100.0,97.5,1.0,0.05,0.2,1.4304098139249484
1000,100,100.0,97.5,1.0,0.05,0.2,0.5920528529504657
1000,100,100.0,97.5,1.0,0.05,0.2,1.7241070754616485
1000,100,100.0,97.5,1.0,0.05,0.2,2.066610958303589
1000,100,100.0,97.5,1.0,0.05,0.2,1.4591983677771683
1000,100,100.0,97.5,1.0,0.05,0.2,0.8609797215520181
1000,100,100.0,97.5,1.0,0.05,0.2,0.3899686782344102
1000,100,100.0,97.5,1.0,0.05,0.2,1.592016988731948
1000,100,100.0,97.5,1.0,0.05,0.2,1.0074558855320666
1000,100,100.0,97.5,1.0,0.05,0.2,3.5424819495369144
1000,100,100.0,97.5,1.0,0.05,0.2,3.793038742758755
1000,100,100.0,97.5,1.0,0.05,0.2,2.4817277804729336
1000,100,100.0,97.5,1.0,0.05,0.2,3.3961823974587975
1000,100,100.0,97.5,1.0,0.05,0.2,0.09619200045005268
1000,100,100.0,97.5,1.0,0.05,0.2,1.0271289530916528
1000,100,100.0,97.5,1.0,0.05,0.2,0.4949248852437112
1000,100,100.0,97.5,1.0,0.05,0.2,2.876404788156479
1000,100,100.0,97.5,1.0,0.05,0.2,1.0672405395725437
1000,100,100.0,97.5,1.0,0.05,0.2,2.1210141240662916
1000,100,100.0,97.5,1.0,0.05,0.2,0.9179652023317639
1000,100,100.0,97.5,1.0,0.05,0.2,1.372978706164995
1000,100,100.0,97.5,1.0,0.05,0.2,4.085305535230692
