N,P,APE,kappa,runtime,K,dt
11,1000,1.2597,4.57483e+12,0.005699,102.5,0.0909091
12,1000,1.93043,4.03848e+12,0.0062244,102.5,0.0833333
13,1000,3.8578,3.77498e+12,0.0070206,102.5,0.0769231
14,1000,1.06234,3.15543e+12,0.005898,102.5,0.0714286
15,1000,4.4979,4.68127e+12,0.0068436,102.5,0.0666667
16,1000,3.18552,4.52754e+12,0.0068676,102.5,0.0625
17,1000,2.76971,4.11126e+12,0.0080203,102.5,0.0588235
18,1000,0.345508,4.5004e+12,0.0076228,102.5,0.0555556
19,1000,6.78263,6.59811e+12,0.0086523,102.5,0.0526316
20,1000,5.81757,5.79379e+12,0.0089156,102.5,0.05
25,1000,3.01691,6.35534e+12,0.0110778,102.5,0.04
30,1000,4.61041,9.33595e+12,0.0139409,102.5,0.0333333
35,1000,3.80624,8.24767e+12,0.017005,102.5,0.0285714
40,1000,5.93779,9.2696e+12,0.0168751,102.5,0.025
45,1000,1.5193,1.09295e+13,0.0174379,102.5,0.0222222
50,1000,0.96808,1.00234e+13,0.0198345,102.5,0.02
55,1000,1.74819,1.39384e+13,0.0197747,102.5,0.0181818
60,1000,2.48539,1.10293e+13,0.0224748,102.5,0.0166667
65,1000,3.11832,1.37561e+13,0.0321659,102.5,0.0153846
70,1000,4.70433,1.52355e+13,0.0301534,102.5,0.0142857
75,1000,6.52525,1.60773e+13,0.0286596,102.5,0.0133333
100,1000,1.88319,1.90545e+13,0.038528,102.5,0.01
125,1000,2.10946,1.74339e+13,0.0412409,102.5,0.008
150,1000,3.36596,2.28659e+13,0.0492505,102.5,0.00666667
175,1000,1.09591,2.00019e+13,0.058857,102.5,0.00571429
200,1000,2.60908,2.53636e+13,0.0816452,102.5,0.005
250,1000,2.29144,3.16667e+13,0.0794217,102.5,0.004
350,1000,6.62777,3.7678e+13,0.138856,102.5,0.00285714
500,1000,5.54545,4.43886e+13,0.197027,102.5,0.002
600,1000,2.15148,5.0699e+13,0.207316,102.5,0.00166667
800,1000,4.02558,5.73038e+13,0.29516,102.5,0.00125
1000,1000,1.59221,6.3233e+13,0.330995,102.5,0.001
2000,1000,5.26947,1.30419e+14,0.662684,102.5,0.0005
3000,1000,1.56849,1.60507e+14,0.999712,102.5,0.000333333
5000,1000,7.38195,2.89781e+14,1.75694,102.5,0.0002
7000,1000,5.46488,3.76086e+14,2.36443,102.5,0.000142857
10000,1000,2.57716,2.37169e+14,3.44041,102.5,0.0001
20000,1000,3.92183,2.92569e+14,6.77967,102.5,5e-05
1,1000,3.00041,0,0.0012328,102.5,1
2,1000,1.63843,8.45791e+11,0.0015749,102.5,0.5
3,1000,1.1893,8.816e+11,0.0018765,102.5,0.333333
5,1000,0.40145,2.21559e+12,0.0043009,102.5,0.2
6,1000,1.01149,1.87346e+12,0.0045999,102.5,0.166667
7,1000,3.42051,2.32933e+12,0.0039686,102.5,0.142857
8,1000,2.76757,1.98516e+12,0.0046164,102.5,0.125
9,1000,1.68966,2.29953e+12,0.005829,102.5,0.111111
10,1000,1.41118,3.36145e+12,0.0060181,102.5,0.1
11,1000,6.45947,3.82332e+12,0.0067687,102.5,0.0909091
12,1000,3.53147,4.166e+12,0.0066719,102.5,0.0833333
13,1000,0.889803,3.58276e+12,0.0062686,102.5,0.0769231
14,1000,4.0434,3.82107e+12,0.0066247,102.5,0.0714286
15,1000,1.10925,4.69253e+12,0.0067792,102.5,0.0666667
16,1000,5.61752,4.35955e+12,0.0066146,102.5,0.0625
17,1000,0.00344333,4.60729e+12,0.0080415,102.5,0.0588235
18,1000,0.343762,5.1218e+12,0.0081777,102.5,0.0555556
19,1000,3.10241,5.45193e+12,0.0073617,102.5,0.0526316
20,1000,3.51838,5.92796e+12,0.008461,102.5,0.05
25,1000,0.756262,9.15916e+12,0.0105035,102.5,0.04
30,1000,3.96998,7.83422e+12,0.0120553,102.5,0.0333333
35,1000,2.97205,8.22168e+12,0.0134922,102.5,0.0285714
40,1000,5.83961,8.47647e+12,0.0148173,102.5,0.025
45,1000,5.89544,9.84258e+12,0.0174068,102.5,0.0222222
50,1000,1.39548,1.11619e+13,0.0182823,102.5,0.02
55,1000,0.96267,1.01366e+13,0.0194406,102.5,0.0181818
60,1000,3.01363,1.22756e+13,0.0252172,102.5,0.0166667
65,1000,2.30044,1.39209e+13,0.0266148,102.5,0.0153846
70,1000,0.577022,1.28698e+13,0.0264851,102.5,0.0142857
75,1000,1.06718,1.47316e+13,0.032448,102.5,0.0133333
100,1000,4.87966,1.89133e+13,0.0466771,102.5,0.01
125,1000,3.42791,1.81873e+13,0.0516863,102.5,0.008
150,1000,5.02241,1.86542e+13,0.0475502,102.5,0.00666667
175,1000,0.191105,2.47092e+13,0.0602936,102.5,0.00571429
200,1000,2.95966,2.48902e+13,0.0682449,102.5,0.005
250,1000,3.48483,2.78361e+13,0.0984475,102.5,0.004
350,1000,7.00112,2.98446e+13,0.124963,102.5,0.00285714
500,1000,3.64969,4.18941e+13,0.184418,102.5,0.002
600,1000,0.314985,4.60324e+13,0.21009,102.5,0.00166667
800,1000,0.958851,5.58995e+13,0.274106,102.5,0.00125
1000,1000,1.46284,6.58485e+13,0.313852,102.5,0.001
2000,1000,1.24298,1.2923e+14,0.677504,102.5,0.0005
3000,1000,2.69549,1.56468e+14,0.977862,102.5,0.000333333
5000,1000,1.20772,2.8045e+14,1.71567,102.5,0.0002
7000,1000,7.59574,4.29773e+14,2.43912,102.5,0.000142857
10000,1000,0.912106,1.94786e+14,3.46709,102.5,0.0001
20000,1000,6.42128,2.31227e+14,6.97316,102.5,5e-05
1,1000,13.4416,0,0.0012454,102.5,1
2,1000,7.36628,6.26296e+11,0.0015415,102.5,0.5
3,1000,8.43879,1.20207e+12,0.0020375,102.5,0.333333
5,1000,1.57671,1.38611e+12,0.0026809,102.5,0.2
6,1000,2.23426,2.00102e+12,0.0036642,102.5,0.166667
7,1000,3.79679,2.69597e+12,0.0047662,102.5,0.142857
8,1000,4.47353,2.69605e+12,0.0058512,102.5,0.125
9,1000,4.59251,2.92696e+12,0.0043071,102.5,0.111111
10,1000,1.25409,3.06933e+12,0.0042446,102.5,0.1
11,1000,2.93533,2.28541e+12,0.0056296,102.5,0.0909091
12,1000,3.97357,3.80229e+12,0.0053792,102.5,0.0833333
13,1000,8.41989,4.59481e+12,0.0054987,102.5,0.0769231
14,1000,0.812978,4.18335e+12,0.0061366,102.5,0.0714286
15,1000,4.11042,3.87225e+12,0.0062039,102.5,0.0666667
16,1000,5.49287,4.02714e+12,0.0062739,102.5,0.0625
17,1000,3.46376,3.61001e+12,0.007271,102.5,0.0588235
18,1000,3.28612,5.75387e+12,0.0070363,102.5,0.0555556
19,1000,2.84355,5.17869e+12,0.0069848,102.5,0.0526316
20,1000,1.52967,5.51706e+12,0.0073839,102.5,0.05
25,1000,3.39149,7.04968e+12,0.0096543,102.5,0.04
30,1000,8.18368,6.89043e+12,0.0114996,102.5,0.0333333
35,1000,5.36182,8.97089e+12,0.0136909,102.5,0.0285714
40,1000,1.80915,8.18695e+12,0.0148041,102.5,0.025
45,1000,2.23342,9.05655e+12,0.0166634,102.5,0.0222222
50,1000,0.709847,1.02179e+13,0.0175583,102.5,0.02
55,1000,0.252243,1.25397e+13,0.0192444,102.5,0.0181818
60,1000,0.673584,1.12069e+13,0.0197412,102.5,0.0166667
65,1000,3.14357,1.52662e+13,0.0231049,102.5,0.0153846
70,1000,0.838408,1.45443e+13,0.0252589,102.5,0.0142857
75,1000,3.26763,1.58878e+13,0.0246595,102.5,0.0133333
100,1000,2.37235,1.67901e+13,0.0356132,102.5,0.01
125,1000,3.29858,2.04966e+13,0.0398185,102.5,0.008
150,1000,2.22317,2.13334e+13,0.0472894,102.5,0.00666667
175,1000,0.385647,2.28075e+13,0.0551716,102.5,0.00571429
200,1000,0.852504,2.90581e+13,0.0686479,102.5,0.005
250,1000,3.61666,2.86073e+13,0.0907053,102.5,0.004
350,1000,5.46251,3.36175e+13,0.146031,102.5,0.00285714
500,1000,1.6646,3.99897e+13,0.203636,102.5,0.002
600,1000,3.08271,4.6923e+13,0.25182,102.5,0.00166667
800,1000,0.932826,5.68135e+13,0.281419,102.5,0.00125
1000,1000,4.37993,6.96545e+13,0.331452,102.5,0.001
2000,1000,4.36939,1.24944e+14,0.651791,102.5,0.0005
3000,1000,0.46135,1.92254e+14,0.978995,102.5,0.000333333
5000,1000,3.11923,3.05944e+14,1.73216,102.5,0.0002
7000,1000,2.96846,4.35689e+14,2.41866,102.5,0.000142857
10000,1000,2.29699,2.14269e+14,3.37193,102.5,0.0001
20000,1000,4.57368,2.3944e+14,6.78947,102.5,5e-05
1,1000,11.0061,0,0.0012255,102.5,1
2,1000,1.03423,6.07429e+11,0.0018162,102.5,0.5
3,1000,3.48576,9.03867e+11,0.0022627,102.5,0.333333
5,1000,2.44233,2.39062e+12,0.0033742,102.5,0.2
6,1000,5.35088,2.4224e+12,0.0039984,102.5,0.166667
7,1000,7.87096,2.44286e+12,0.0046011,102.5,0.142857
8,1000,3.04654,2.38194e+12,0.0050186,102.5,0.125
9,1000,0.614997,3.00865e+12,0.0045934,102.5,0.111111
10,1000,2.53414,3.22004e+12,0.0067593,102.5,0.1
11,1000,0.568246,3.26638e+12,0.0058603,102.5,0.0909091
12,1000,1.01777,3.40855e+12,0.0056907,102.5,0.0833333
13,1000,1.4366,3.34671e+12,0.0064168,102.5,0.0769231
14,1000,5.17847,3.3212e+12,0.0063678,102.5,0.0714286
15,1000,1.72843,4.34947e+12,0.0076898,102.5,0.0666667
16,1000,3.09019,4.72793e+12,0.0071003,102.5,0.0625
17,1000,3.00427,5.29283e+12,0.0081197,102.5,0.0588235
18,1000,0.845646,4.93552e+12,0.0080329,102.5,0.0555556
19,1000,0.316996,6.16687e+12,0.0088819,102.5,0.0526316
20,1000,1.34215,4.89247e+12,0.0098103,102.5,0.05
25,1000,6.13076,5.8969e+12,0.0116006,102.5,0.04
30,1000,0.0481035,7.51555e+12,0.0135585,102.5,0.0333333
35,1000,2.83091,9.03161e+12,0.0139377,102.5,0.0285714
40,1000,0.936242,8.75551e+12,0.0162799,102.5,0.025
45,1000,0.0998756,1.03776e+13,0.0180002,102.5,0.0222222
50,1000,4.67262,9.48449e+12,0.0181512,102.5,0.02
55,1000,2.05674,1.10218e+13,0.0203989,102.5,0.0181818
60,1000,2.4411,1.11328e+13,0.0235265,102.5,0.0166667
65,1000,5.68843,1.37256e+13,0.0278644,102.5,0.0153846
70,1000,6.86942,1.36963e+13,0.0279892,102.5,0.0142857
75,1000,2.10241,1.76805e+13,0.0252681,102.5,0.0133333
100,1000,2.72454,1.74552e+13,0.0358656,102.5,0.01
125,1000,7.91567,1.92288e+13,0.0408096,102.5,0.008
150,1000,1.48742,2.31587e+13,0.0479563,102.5,0.00666667
175,1000,3.33379,2.21537e+13,0.0600574,102.5,0.00571429
200,1000,1.27635,2.31623e+13,0.0642263,102.5,0.005
250,1000,3.81698,2.67911e+13,0.0953214,102.5,0.004
350,1000,4.75786,3.36452e+13,0.119895,102.5,0.00285714
500,1000,2.29732,4.15404e+13,0.168286,102.5,0.002
600,1000,1.83878,4.85825e+13,0.213232,102.5,0.00166667
800,1000,1.38471,5.26253e+13,0.272789,102.5,0.00125
1000,1000,1.27994,6.60126e+13,0.340333,102.5,0.001
2000,1000,0.777782,1.26352e+14,0.638597,102.5,0.0005
3000,1000,3.12236,1.58604e+14,0.974106,102.5,0.000333333
5000,1000,0.476685,2.63314e+14,1.72898,102.5,0.0002
7000,1000,1.6634,3.45581e+14,2.3701,102.5,0.000142857
10000,1000,2.78631,2.29442e+14,3.3768,102.5,0.0001
20000,1000,7.09364,2.88389e+14,6.72044,102.5,5e-05
1,1000,9.17548,0,0.0015343,102.5,1
2,1000,2.31432,1.02053e+12,0.001823,102.5,0.5
3,1000,3.7567,1.64594e+12,0.0023537,102.5,0.333333
5,1000,6.43542,1.78796e+12,0.0044268,102.5,0.2
6,1000,0.0941756,2.14858e+12,0.0041104,102.5,0.166667
7,1000,7.29473,2.66313e+12,0.004806,102.5,0.142857
8,1000,2.19495,2.63179e+12,0.0054989,102.5,0.125
9,1000,6.40018,3.27627e+12,0.0042722,102.5,0.111111
10,1000,1.24379,2.90019e+12,0.0056879,102.5,0.1
11,1000,0.0589519,3.44574e+12,0.00902,102.5,0.0909091
12,1000,2.30965,4.03203e+12,0.0060289,102.5,0.0833333
13,1000,0.724889,3.47043e+12,0.0081537,102.5,0.0769231
14,1000,2.03247,3.92192e+12,0.0068802,102.5,0.0714286
15,1000,0.656288,4.05132e+12,0.0091232,102.5,0.0666667
16,1000,0.194031,5.27971e+12,0.0077297,102.5,0.0625
17,1000,0.344429,5.7438e+12,0.0086289,102.5,0.0588235
18,1000,1.85053,4.87676e+12,0.0142005,102.5,0.0555556
19,1000,5.3235,3.77518e+12,0.0136984,102.5,0.0526316
20,1000,3.25142,6.0154e+12,0.0134472,102.5,0.05
25,1000,1.13274,5.70961e+12,0.0198972,102.5,0.04
30,1000,1.94152,7.48441e+12,0.0168611,102.5,0.0333333
35,1000,6.42054,7.58397e+12,0.0163102,102.5,0.0285714
40,1000,3.43697,1.13134e+13,0.0177376,102.5,0.025
45,1000,1.34444,9.18582e+12,0.0194183,102.5,0.0222222
50,1000,1.24298,1.03974e+13,0.0211409,102.5,0.02
55,1000,2.81598,1.23265e+13,0.0234436,102.5,0.0181818
60,1000,1.54465,1.15033e+13,0.0236233,102.5,0.0166667
65,1000,3.57946,1.35263e+13,0.0249368,102.5,0.0153846
70,1000,1.66647,1.20706e+13,0.0305248,102.5,0.0142857
75,1000,1.01609,1.318e+13,0.0301453,102.5,0.0133333
100,1000,5.55671,1.49263e+13,0.0377093,102.5,0.01
125,1000,7.59278,1.71423e+13,0.0504914,102.5,0.008
150,1000,2.10756,2.10489e+13,0.062836,102.5,0.00666667
175,1000,3.77083,2.1803e+13,0.0676071,102.5,0.00571429
200,1000,2.05402,2.31296e+13,0.0694728,102.5,0.005
250,1000,1.09882,3.03668e+13,0.0843975,102.5,0.004
350,1000,2.29797,3.5424e+13,0.118272,102.5,0.00285714
500,1000,7.47621,4.36466e+13,0.180341,102.5,0.002
600,1000,3.91574,4.89562e+13,0.206823,102.5,0.00166667
800,1000,3.11495,6.05508e+13,0.277357,102.5,0.00125
1000,1000,3.76017,7.13643e+13,0.35272,102.5,0.001
2000,1000,0.395947,1.15431e+14,0.644074,102.5,0.0005
3000,1000,4.25707,1.54532e+14,0.997433,102.5,0.000333333
5000,1000,4.33318,2.83827e+14,1.74139,102.5,0.0002
7000,1000,3.36125,3.90597e+14,2.35757,102.5,0.000142857
10000,1000,2.69344,2.32425e+14,3.5189,102.5,0.0001
20000,1000,2.38288,2.39924e+14,6.91661,102.5,5e-05
1,1000,10.6871,0,0.0010464,102.5,1
2,1000,9.42898,1.46153e+12,0.0017541,102.5,0.5
3,1000,2.99034,1.39961e+12,0.0021452,102.5,0.333333
5,1000,4.64123,2.13482e+12,0.0034069,102.5,0.2
6,1000,0.388396,2.10043e+12,0.0045164,102.5,0.166667
7,1000,2.09804,2.48298e+12,0.0037871,102.5,0.142857
8,1000,0.663492,2.57471e+12,0.0039732,102.5,0.125
9,1000,1.37059,4.19823e+12,0.0060374,102.5,0.111111
10,1000,2.90105,2.63172e+12,0.0063919,102.5,0.1
11,1000,2.4185,3.55497e+12,0.0057066,102.5,0.0909091
12,1000,3.57093,4.5898e+12,0.0083346,102.5,0.0833333
13,1000,5.45317,4.33531e+12,0.0068905,102.5,0.0769231
14,1000,0.416781,4.11419e+12,0.0076304,102.5,0.0714286
15,1000,6.87085,3.66109e+12,0.0073716,102.5,0.0666667
16,1000,7.80114,4.80062e+12,0.0069638,102.5,0.0625
17,1000,0.958074,4.78879e+12,0.0078735,102.5,0.0588235
18,1000,7.28209,7.24871e+12,0.0071898,102.5,0.0555556
19,1000,6.06084,5.59785e+12,0.0070303,102.5,0.0526316
20,1000,1.29412,5.21945e+12,0.0078756,102.5,0.05
25,1000,2.18659,7.61244e+12,0.0090948,102.5,0.04
30,1000,4.49903,6.64052e+12,0.0109117,102.5,0.0333333
35,1000,1.08838,7.57022e+12,0.0130187,102.5,0.0285714
40,1000,6.21618,8.92321e+12,0.0144148,102.5,0.025
45,1000,1.0975,1.09638e+13,0.016133,102.5,0.0222222
50,1000,1.02208,1.19402e+13,0.0171856,102.5,0.02
55,1000,1.17545,1.07038e+13,0.0190735,102.5,0.0181818
60,1000,3.11187,1.28474e+13,0.0193189,102.5,0.0166667
65,1000,0.161662,1.17239e+13,0.0272304,102.5,0.0153846
70,1000,5.10791,1.54311e+13,0.030204,102.5,0.0142857
75,1000,1.14065,1.55132e+13,0.0390129,102.5,0.0133333
100,1000,0.276618,1.57026e+13,0.0366522,102.5,0.01
125,1000,6.04847,2.0464e+13,0.0464051,102.5,0.008
150,1000,4.33244,2.34434e+13,0.0588134,102.5,0.00666667
175,1000,7.08756,2.6103e+13,0.0802683,102.5,0.00571429
200,1000,3.69904,2.58771e+13,0.0869017,102.5,0.005
250,1000,0.738816,2.74842e+13,0.0942912,102.5,0.004
350,1000,2.36435,3.30101e+13,0.123228,102.5,0.00285714
500,1000,5.20174,4.59584e+13,0.229106,102.5,0.002
600,1000,0.982978,5.33785e+13,0.220632,102.5,0.00166667
800,1000,3.43917,5.89947e+13,0.361295,102.5,0.00125
1000,1000,2.10532,7.23436e+13,0.36685,102.5,0.001
2000,1000,4.38155,1.22296e+14,0.686342,102.5,0.0005
3000,1000,3.36398,1.61328e+14,1.03201,102.5,0.000333333
5000,1000,2.15678,2.39089e+14,1.79203,102.5,0.0002
7000,1000,2.00652,3.48657e+14,2.43491,102.5,0.000142857
10000,1000,1.177,1.96311e+14,3.5237,102.5,0.0001
20000,1000,0.154274,2.58952e+14,6.73664,102.5,5e-05
1,1000,8.62079,0,0.0014124,102.5,1
2,1000,8.06975,7.28828e+11,0.0021349,102.5,0.5
3,1000,8.18661,1.35184e+12,0.002486,102.5,0.333333
5,1000,2.95887,1.77249e+12,0.007592,102.5,0.2
6,1000,3.55589,2.6502e+12,0.0052904,102.5,0.166667
7,1000,3.3014,2.91186e+12,0.0044131,102.5,0.142857
8,1000,1.93623,2.02063e+12,0.0066248,102.5,0.125
9,1000,7.20016,3.05845e+12,0.005832,102.5,0.111111
10,1000,2.79056,2.71086e+12,0.0068743,102.5,0.1
11,1000,1.09435,3.335e+12,0.0076681,102.5,0.0909091
12,1000,0.843591,3.68293e+12,0.0080156,102.5,0.0833333
13,1000,0.951357,4.14994e+12,0.0070877,102.5,0.0769231
14,1000,2.73518,4.32053e+12,0.0082592,102.5,0.0714286
15,1000,2.02918,4.07327e+12,0.0072818,102.5,0.0666667
16,1000,0.910759,5.00058e+12,0.0086978,102.5,0.0625
17,1000,1.12883,4.17856e+12,0.0082158,102.5,0.0588235
18,1000,1.53152,5.69561e+12,0.0091781,102.5,0.0555556
19,1000,1.09834,5.06937e+12,0.0087184,102.5,0.0526316
20,1000,5.19339,4.42902e+12,0.0092414,102.5,0.05
25,1000,0.844213,6.34859e+12,0.0108216,102.5,0.04
30,1000,4.16514,6.6781e+12,0.0124369,102.5,0.0333333
35,1000,8.05576,7.43084e+12,0.0143215,102.5,0.0285714
40,1000,0.499601,7.78129e+12,0.0200448,102.5,0.025
45,1000,1.72123,1.02231e+13,0.017806,102.5,0.0222222
50,1000,3.27553,1.17767e+13,0.0216371,102.5,0.02
55,1000,0.373334,1.26748e+13,0.0246146,102.5,0.0181818
60,1000,6.14882,1.11655e+13,0.024025,102.5,0.0166667
65,1000,0.522899,1.54969e+13,0.0231714,102.5,0.0153846
70,1000,6.16428,1.39147e+13,0.0257866,102.5,0.0142857
75,1000,3.97323,1.33925e+13,0.0327475,102.5,0.0133333
100,1000,2.91222,1.61173e+13,0.0456908,102.5,0.01
125,1000,0.934827,2.27853e+13,0.0561524,102.5,0.008
150,1000,1.5232,2.11183e+13,0.0582826,102.5,0.00666667
175,1000,5.26083,2.44483e+13,0.0601257,102.5,0.00571429
200,1000,2.34304,2.87276e+13,0.0702159,102.5,0.005
250,1000,4.34861,2.986e+13,0.0872044,102.5,0.004
350,1000,6.22034,3.38162e+13,0.130175,102.5,0.00285714
500,1000,4.49807,4.69591e+13,0.184589,102.5,0.002
600,1000,3.41671,5.15343e+13,0.241703,102.5,0.00166667
800,1000,7.26808,6.00038e+13,0.286229,102.5,0.00125
1000,1000,1.93368,6.7606e+13,0.344126,102.5,0.001
2000,1000,1.30254,1.21149e+14,0.680117,102.5,0.0005
3000,1000,0.230983,1.85311e+14,0.985082,102.5,0.000333333
5000,1000,4.97156,2.85334e+14,1.77447,102.5,0.0002
7000,1000,8.59996,3.26863e+14,2.45027,102.5,0.000142857
10000,1000,3.48029,2.08659e+14,3.40682,102.5,0.0001
20000,1000,0.787479,2.58046e+14,6.7443,102.5,5e-05
1,1000,10.9141,0,0.0017687,102.5,1
2,1000,1.73102,6.91799e+11,0.0019556,102.5,0.5
3,1000,0.817826,1.40291e+12,0.0019067,102.5,0.333333
5,1000,4.24049,2.51537e+12,0.0035701,102.5,0.2
6,1000,2.36706,2.30249e+12,0.0039091,102.5,0.166667
7,1000,2.79512,2.28699e+12,0.0051389,102.5,0.142857
8,1000,0.71059,2.97766e+12,0.0051758,102.5,0.125
9,1000,3.72698,2.65864e+12,0.0059868,102.5,0.111111
10,1000,1.24509,3.48157e+12,0.0072085,102.5,0.1
11,1000,1.45563,3.29679e+12,0.0070253,102.5,0.0909091
12,1000,3.79552,3.87436e+12,0.0068215,102.5,0.0833333
13,1000,6.8195,4.67305e+12,0.0065196,102.5,0.0769231
14,1000,3.36149,3.949e+12,0.0077791,102.5,0.0714286
15,1000,5.85436,5.32631e+12,0.0071844,102.5,0.0666667
16,1000,0.356279,4.54221e+12,0.0084618,102.5,0.0625
17,1000,1.33091,5.2231e+12,0.0087457,102.5,0.0588235
18,1000,5.12194,5.10785e+12,0.0087198,102.5,0.0555556
19,1000,5.30925,5.68399e+12,0.0079734,102.5,0.0526316
20,1000,4.8835,6.4339e+12,0.0091691,102.5,0.05
25,1000,0.576079,6.17109e+12,0.0100055,102.5,0.04
30,1000,8.49175,5.50385e+12,0.0129018,102.5,0.0333333
35,1000,1.14317,9.34436e+12,0.0150277,102.5,0.0285714
40,1000,1.9449,9.26318e+12,0.0163002,102.5,0.025
45,1000,6.24083,8.83706e+12,0.0165363,102.5,0.0222222
50,1000,0.15982,9.44483e+12,0.0177818,102.5,0.02
55,1000,0.0100312,1.21216e+13,0.0194766,102.5,0.0181818
60,1000,4.72686,1.33772e+13,0.0223159,102.5,0.0166667
65,1000,4.19502,1.30098e+13,0.0672365,102.5,0.0153846
70,1000,1.1333,1.40137e+13,0.0434183,102.5,0.0142857
75,1000,1.03103,1.57191e+13,0.0402788,102.5,0.0133333
100,1000,1.02719,1.67159e+13,0.0521021,102.5,0.01
125,1000,10.3211,2.17564e+13,0.0533253,102.5,0.008
150,1000,2.90123,2.26794e+13,0.0485262,102.5,0.00666667
175,1000,1.36987,2.69194e+13,0.0623873,102.5,0.00571429
200,1000,1.73773,2.90629e+13,0.0712763,102.5,0.005
250,1000,2.10137,3.35075e+13,0.0850608,102.5,0.004
350,1000,1.08272,3.87016e+13,0.125881,102.5,0.00285714
500,1000,5.97903,4.5931e+13,0.177884,102.5,0.002
600,1000,1.06816,5.32357e+13,0.224014,102.5,0.00166667
800,1000,3.07662,6.40514e+13,0.269231,102.5,0.00125
1000,1000,6.69657,6.00185e+13,0.349146,102.5,0.001
2000,1000,0.134666,1.19328e+14,0.634581,102.5,0.0005
3000,1000,6.27787,1.77345e+14,0.974955,102.5,0.000333333
5000,1000,0.293302,2.29228e+14,1.82718,102.5,0.0002
7000,1000,3.74366,4.14245e+14,2.37613,102.5,0.000142857
10000,1000,7.33975,2.30096e+14,3.41237,102.5,0.0001
20000,1000,1.6005,2.42832e+14,6.80067,102.5,5e-05
1,1000,7.10805,0,0.0013396,102.5,1
2,1000,5.41766,1.15841e+12,0.0020018,102.5,0.5
3,1000,2.87734,1.20115e+12,0.0022587,102.5,0.333333
5,1000,0.782466,1.67044e+12,0.0033539,102.5,0.2
6,1000,2.03953,2.30579e+12,0.0037654,102.5,0.166667
7,1000,3.18751,2.88481e+12,0.004556,102.5,0.142857
8,1000,0.409553,2.86668e+12,0.0050529,102.5,0.125
9,1000,0.628914,2.65337e+12,0.00568,102.5,0.111111
10,1000,6.25096,2.75865e+12,0.0046127,102.5,0.1
11,1000,0.366021,3.98562e+12,0.0057559,102.5,0.0909091
12,1000,2.15983,4.69416e+12,0.004999,102.5,0.0833333
13,1000,4.78506,4.11057e+12,0.0055499,102.5,0.0769231
14,1000,3.71663,4.55201e+12,0.007292,102.5,0.0714286
15,1000,2.29154,3.9325e+12,0.0066742,102.5,0.0666667
16,1000,1.05242,5.70301e+12,0.0075506,102.5,0.0625
17,1000,0.46313,4.66232e+12,0.006902,102.5,0.0588235
18,1000,1.08829,4.51764e+12,0.0075376,102.5,0.0555556
19,1000,2.43079,5.60075e+12,0.0083009,102.5,0.0526316
20,1000,1.47824,5.26814e+12,0.0086634,102.5,0.05
25,1000,2.78019,6.56256e+12,0.0119317,102.5,0.04
30,1000,3.74301,7.31785e+12,0.0128424,102.5,0.0333333
35,1000,2.21646,8.94696e+12,0.0139029,102.5,0.0285714
40,1000,6.1875,8.9432e+12,0.0150816,102.5,0.025
45,1000,2.34071,1.14677e+13,0.0164608,102.5,0.0222222
50,1000,0.772243,1.19537e+13,0.017931,102.5,0.02
55,1000,0.903294,1.29196e+13,0.0204997,102.5,0.0181818
60,1000,2.03543,1.32048e+13,0.0253235,102.5,0.0166667
65,1000,0.0519234,1.23025e+13,0.0261339,102.5,0.0153846
70,1000,1.19501,1.39798e+13,0.0255016,102.5,0.0142857
75,1000,2.37474,1.60154e+13,0.0333644,102.5,0.0133333
100,1000,3.5389,1.90335e+13,0.0429974,102.5,0.01
125,1000,3.81286,2.22142e+13,0.0416692,102.5,0.008
150,1000,6.87311,2.15488e+13,0.0487554,102.5,0.00666667
175,1000,13.1676,2.49491e+13,0.065244,102.5,0.00571429
200,1000,0.436664,2.3839e+13,0.0722179,102.5,0.005
250,1000,3.10812,2.76183e+13,0.0864134,102.5,0.004
350,1000,0.635268,3.46119e+13,0.124383,102.5,0.00285714
500,1000,2.76106,3.97509e+13,0.16677,102.5,0.002
600,1000,3.97701,5.2959e+13,0.24191,102.5,0.00166667
800,1000,0.787714,6.03338e+13,0.26529,102.5,0.00125
1000,1000,7.66243,7.41674e+13,0.363402,102.5,0.001
2000,1000,2.04868,1.30313e+14,0.702106,102.5,0.0005
3000,1000,0.144781,1.70672e+14,1.04347,102.5,0.000333333
5000,1000,0.599438,2.32598e+14,1.87656,102.5,0.0002
7000,1000,7.29054,3.40525e+14,11.5662,102.5,0.000142857
10000,1000,2.67024,1.97419e+14,19.3957,102.5,0.0001
20000,1000,3.00572,2.816e+14,43.6242,102.5,5e-05
1,1000,4.80978,0,0.0031764,102.5,1
2,1000,2.51512,9.32946e+11,0.0058956,102.5,0.5
3,1000,1.50271,1.18388e+12,0.0090367,102.5,0.333333
5,1000,1.38096,1.78714e+12,0.0138589,102.5,0.2
6,1000,2.58079,2.50634e+12,0.0160798,102.5,0.166667
7,1000,2.76599,2.47604e+12,0.0186909,102.5,0.142857
8,1000,2.19589,2.74413e+12,0.0169707,102.5,0.125
9,1000,4.69511,3.32753e+12,0.0195217,102.5,0.111111
10,1000,1.1024,3.24596e+12,0.0253584,102.5,0.1
11,1000,4.59796,2.87392e+12,0.0243808,102.5,0.0909091
12,1000,2.67954,4.33512e+12,0.0247156,102.5,0.0833333
