N,P,APE,kappa,runtime,K,dt
100,10000,0.148505,7.91587e+14,0.217521,105,0.000833333
500,10000,0.747653,3.85067e+15,1.19182,105,0.000166667
1000,10000,0.581903,2.88667e+15,2.41748,105,8.33333e-05
5,10000,0.670836,7.48847e+13,0.0130023,105,0.0166667
10,10000,0.179773,1.14958e+14,0.0246932,105,0.00833333
50,10000,0.0780926,4.08211e+14,0.119798,105,0.00166667
100,10000,1.17864,7.53564e+14,0.216642,105,0.000833333
500,10000,0.341201,3.6782e+15,1.18443,105,0.000166667
1000,10000,0.468877,2.94977e+15,2.37493,105,8.33333e-05
5,10000,1.15348,8.2306e+13,0.0129601,105,0.0166667
10,10000,0.0287145,1.17266e+14,0.0227942,105,0.00833333
50,10000,0.0939836,4.07681e+14,0.114847,105,0.00166667
100,10000,0.330994,7.86028e+14,0.226904,105,0.000833333
500,10000,0.506181,3.75442e+15,1.20333,105,0.000166667
1000,10000,0.498204,3.08487e+15,2.43725,105,8.33333e-05
5,10000,0.690829,7.8581e+13,0.012017,105,0.0166667
10,10000,0.533595,1.12631e+14,0.0247974,105,0.00833333
50,10000,1.06984,4.10761e+14,0.113779,105,0.00166667
100,10000,0.108299,7.5436e+14,0.217624,105,0.000833333
500,10000,1.27704,3.77417e+15,1.20274,105,0.000166667
1000,10000,1.10508,2.95166e+15,2.38442,105,8.33333e-05
5,10000,0.0656006,8.11353e+13,0.0110686,105,0.0166667
10,10000,0.185668,1.19417e+14,0.0240974,105,0.00833333
50,10000,0.392636,4.04817e+14,0.118599,105,0.00166667
100,10000,0.465259,7.74766e+14,0.244357,105,0.000833333
500,10000,0.142851,3.87859e+15,1.2435,105,0.000166667
1000,10000,1.14035,2.96368e+15,2.41278,105,8.33333e-05
5,10000,0.830801,7.65284e+13,0.0121128,105,0.0166667
10,10000,0.0483027,1.09501e+14,0.0237202,105,0.00833333
50,10000,0.53152,4.05972e+14,0.115331,105,0.00166667
100,10000,0.159226,7.80083e+14,0.213022,105,0.000833333
500,10000,0.225986,3.83087e+15,1.24133,105,0.000166667
1000,10000,0.697038,2.76499e+15,2.41357,105,8.33333e-05
5,10000,0.38907,7.90441e+13,0.0116522,105,0.0166667
10,10000,0.238043,1.1859e+14,0.0229853,105,0.00833333
50,10000,0.0265207,4.09213e+14,0.11703,105,0.00166667
100,10000,0.246655,7.84632e+14,0.211665,105,0.000833333
500,10000,0.407901,3.79766e+15,1.26041,105,0.000166667
1000,10000,0.553496,2.90941e+15,2.48653,105,8.33333e-05
5,10000,0.649169,7.39042e+13,0.0127129,105,0.0166667
10,10000,0.231521,1.14233e+14,0.0240895,105,0.00833333
50,10000,0.444068,4.17478e+14,0.121694,105,0.00166667
100,10000,1.02588,8.08103e+14,0.240945,105,0.000833333
500,10000,0.243733,3.8731e+15,1.25155,105,0.000166667
1000,10000,1.22237,2.95464e+15,2.51269,105,8.33333e-05
5,10000,0.392855,8.07897e+13,0.0121162,105,0.0166667
10,10000,0.839159,1.16526e+14,0.0238969,105,0.00833333
50,10000,0.681724,4.14716e+14,0.117258,105,0.00166667
100,10000,0.0649084,7.83051e+14,0.218131,105,0.000833333
500,10000,0.602628,4.00604e+15,1.24724,105,0.000166667
1000,10000,0.348939,3.07293e+15,2.3678,105,8.33333e-05
5,10000,0.659831,7.5608e+13,0.0123747,105,0.0166667
10,10000,0.497806,1.1757e+14,0.0233456,105,0.00833333
50,10000,0.410941,3.91647e+14,0.114115,105,0.00166667
100,10000,0.0878144,7.65493e+14,0.219643,105,0.000833333
500,10000,0.110573,3.65308e+15,1.20657,105,0.000166667
1000,10000,0.545685,2.88671e+15,2.41284,105,8.33333e-05
5,10000,0.151811,7.57608e+13,0.0128377,105,0.0166667
10,10000,0.419868,1.16653e+14,0.023802,105,0.00833333
50,10000,0.30849,4.22761e+14,0.117652,105,0.00166667
100,10000,0.520074,7.84142e+14,0.211615,105,0.000833333
500,10000,1.34212,3.81168e+15,1.16673,105,0.000166667
1000,10000,1.23425,3.10277e+15,2.33774,105,8.33333e-05
5,10000,1.35307,7.95429e+13,0.0131683,105,0.0166667
10,10000,0.114296,1.15004e+14,0.0240582,105,0.00833333
50,10000,0.375949,4.1023e+14,0.118361,105,0.00166667
100,10000,1.22545,7.65405e+14,0.232623,105,0.000833333
500,10000,0.516482,3.67527e+15,1.17794,105,0.000166667
1000,10000,0.263991,2.90937e+15,2.36627,105,8.33333e-05
5,10000,0.640079,7.69591e+13,0.0124868,105,0.0166667
10,10000,0.575706,1.15543e+14,0.0246057,105,0.00833333
50,10000,0.28688,3.99053e+14,0.11144,105,0.00166667
100,10000,0.414256,7.53578e+14,0.235703,105,0.000833333
500,10000,0.194406,3.51294e+15,1.21919,105,0.000166667
1000,10000,0.0653604,2.8194e+15,5.76608,105,8.33333e-05
5,10000,0.951121,8.1698e+13,0.0213673,105,0.0166667
10,10000,0.865643,1.18946e+14,0.0421133,105,0.00833333
50,10000,0.371602,4.09306e+14,0.197825,105,0.00166667
100,10000,0.00181537,7.79991e+14,0.367536,105,0.000833333
500,10000,0.199274,3.53116e+15,2.32155,105,0.000166667
1000,10000,0.730834,2.9907e+15,4.35938,105,8.33333e-05
5,10000,0.829694,7.57026e+13,0.0187468,105,0.0166667
10,10000,0.187892,1.14285e+14,0.0346234,105,0.00833333
50,10000,0.149098,3.98609e+14,0.197624,105,0.00166667
100,10000,0.610625,8.01068e+14,0.405876,105,0.000833333
500,10000,0.309272,3.7876e+15,2.22859,105,0.000166667
1000,10000,0.0424756,3.04546e+15,4.44761,105,8.33333e-05
5,10000,0.409983,8.0131e+13,0.0188323,105,0.0166667
10,10000,0.00391185,1.13963e+14,0.0390183,105,0.00833333
50,10000,0.168531,4.27924e+14,0.219498,105,0.00166667
100,10000,0.0357215,7.90592e+14,0.392979,105,0.000833333
500,10000,0.686067,3.98009e+15,2.40473,105,0.000166667
1000,10000,0.702954,3.02976e+15,2.34963,105,8.33333e-05
5,10000,1.26964,7.9275e+13,0.0130031,105,0.0166667
10,10000,1.31806,1.17886e+14,0.0228617,105,0.00833333
50,10000,0.928456,4.04558e+14,0.106348,105,0.00166667
100,10000,0.925089,7.57377e+14,0.216237,105,0.000833333
500,10000,0.588892,3.89777e+15,1.28774,105,0.000166667
1000,10000,1.01577,2.93297e+15,2.35764,105,8.33333e-05
5,10000,0.576705,7.80724e+13,0.0117418,105,0.0166667
10,10000,0.216276,1.2028e+14,0.0245666,105,0.00833333
50,10000,0.462807,4.05167e+14,0.119046,105,0.00166667
100,10000,0.134026,7.96228e+14,0.229702,105,0.000833333
500,10000,0.790652,3.8095e+15,1.1801,105,0.000166667
1000,10000,0.485784,2.87111e+15,2.27665,105,8.33333e-05
5,10000,1.31873,7.98681e+13,0.0130325,105,0.0166667
10,10000,0.440985,1.17168e+14,0.0218262,105,0.00833333
50,10000,0.147114,4.24446e+14,0.110507,105,0.00166667
100,10000,0.708417,8.22694e+14,0.252075,105,0.000833333
500,10000,0.821188,3.80741e+15,1.13877,105,0.000166667
1000,10000,0.152084,2.91335e+15,2.3291,105,8.33333e-05
5,10000,1.3318,7.74652e+13,0.0124671,105,0.0166667
10,10000,0.203895,1.10439e+14,0.023403,105,0.00833333
50,10000,1.28325,4.12691e+14,0.104023,105,0.00166667
100,10000,0.310948,7.80195e+14,0.215526,105,0.000833333
500,10000,0.0292302,4.007e+15,1.13453,105,0.000166667
1000,10000,0.276988,3.06307e+15,2.22574,105,8.33333e-05
5,10000,0.167611,7.79333e+13,0.012788,105,0.0166667
10,10000,0.0110123,1.13747e+14,0.0241224,105,0.00833333
50,10000,0.0152175,4.09922e+14,0.11095,105,0.00166667
100,10000,0.298791,7.5385e+14,0.22324,105,0.000833333
500,10000,0.828061,3.65135e+15,1.19898,105,0.000166667
1000,10000,0.63896,3.01663e+15,2.36522,105,8.33333e-05
5,10000,0.302012,7.76029e+13,0.0123528,105,0.0166667
10,10000,0.88533,1.16244e+14,0.0208152,105,0.00833333
50,10000,1.18031,3.81948e+14,0.113024,105,0.00166667
100,10000,0.860529,7.70647e+14,0.238212,105,0.000833333
500,10000,0.257685,3.76624e+15,1.75883,105,0.000166667
1000,10000,0.864748,2.93784e+15,5.071,105,8.33333e-05
5,10000,0.243722,7.85665e+13,0.0179558,105,0.0166667
10,10000,0.676742,1.2029e+14,0.0420849,105,0.00833333
50,10000,1.46717,3.93879e+14,0.211797,105,0.00166667
100,10000,0.679124,7.24223e+14,0.415938,105,0.000833333
500,10000,0.46207,3.68719e+15,2.58219,105,0.000166667
1000,10000,0.272134,2.98139e+15,4.64366,105,8.33333e-05
5,10000,0.146448,8.00954e+13,0.0194232,105,0.0166667
10,10000,0.887288,1.13405e+14,0.0364153,105,0.00833333
50,10000,0.214038,4.30036e+14,0.210218,105,0.00166667
100,10000,0.321619,8.16805e+14,0.364596,105,0.000833333
500,10000,0.635502,3.77918e+15,2.30541,105,0.000166667
1000,10000,0.547248,2.91232e+15,4.61866,105,8.33333e-05
5,10000,1.3387,8.09981e+13,0.0188974,105,0.0166667
10,10000,1.04717,1.21204e+14,0.0421991,105,0.00833333
50,10000,0.430957,4.15913e+14,0.207845,105,0.00166667
100,10000,1.50943,7.95013e+14,0.420951,105,0.000833333
500,10000,2.25176,3.73431e+15,2.19912,105,0.000166667
1000,10000,0.884791,2.96762e+15,4.55305,105,8.33333e-05
5,10000,0.5264,7.85458e+13,0.0219541,105,0.0166667
10,10000,0.302377,1.18597e+14,0.035492,105,0.00833333
50,10000,0.381158,3.95185e+14,0.197659,105,0.00166667
100,10000,0.00683921,8.02519e+14,0.386485,105,0.000833333
500,10000,0.250078,3.60957e+15,2.66935,105,0.000166667
1000,10000,1.03241,2.95038e+15,5.21474,105,8.33333e-05
5,10000,0.00638305,8.15022e+13,0.0258647,105,0.0166667
10,10000,0.547663,1.21799e+14,0.0381156,105,0.00833333
50,10000,0.0537502,4.11297e+14,0.194023,105,0.00166667
100,10000,0.0602054,7.81473e+14,0.401859,105,0.000833333
500,10000,0.333417,3.67326e+15,2.86172,105,0.000166667
1000,10000,0.060515,2.81727e+15,5.27252,105,8.33333e-05
5,10000,0.0679185,7.79344e+13,0.0191676,105,0.0166667
10,10000,0.182122,1.17693e+14,0.0391162,105,0.00833333
50,10000,0.415871,4.05245e+14,0.202755,105,0.00166667
100,10000,0.597909,7.77323e+14,0.400838,105,0.000833333
500,10000,0.394057,3.85923e+15,2.466,105,0.000166667
1000,10000,0.446734,3.04814e+15,4.82701,105,8.33333e-05
5,10000,1.0206,7.68227e+13,0.0197431,105,0.0166667
10,10000,1.61325,1.15624e+14,0.037808,105,0.00833333
50,10000,0.334038,4.0957e+14,0.192312,105,0.00166667
100,10000,0.48938,8.15925e+14,0.395446,105,0.000833333
500,10000,0.563209,3.94479e+15,2.38154,105,0.000166667
1000,10000,0.855508,3.13068e+15,4.33412,105,8.33333e-05
5,10000,0.615158,7.6053e+13,0.0196439,105,0.0166667
10,10000,1.34663,1.1213e+14,0.0382178,105,0.00833333
50,10000,0.550633,4.07079e+14,0.191281,105,0.00166667
100,10000,0.0671334,8.14572e+14,0.380528,105,0.000833333
500,10000,0.444275,3.93089e+15,2.24898,105,0.000166667
1000,10000,0.508084,3.02204e+15,4.73829,105,8.33333e-05
5,10000,1.55527,8.14508e+13,0.0234971,105,0.0166667
10,10000,0.920639,1.15237e+14,0.0375423,105,0.00833333
50,10000,0.716452,4.15984e+14,0.200343,105,0.00166667
100,10000,0.261082,8.13456e+14,0.379978,105,0.000833333
500,10000,0.590646,3.82867e+15,2.40295,105,0.000166667
1000,10000,0.890507,3.03131e+15,4.26959,105,8.33333e-05
5,10000,0.466054,8.04452e+13,0.0201789,105,0.0166667
10,10000,0.892819,1.14617e+14,0.040344,105,0.00833333
50,10000,0.19724,4.31773e+14,0.207417,105,0.00166667
100,10000,1.4401,8.13094e+14,0.491108,105,0.000833333
500,10000,0.974506,3.72072e+15,1.94244,105,0.000166667
1000,10000,0.133601,2.87187e+15,2.44506,105,8.33333e-05
5,10000,0.122657,8.12963e+13,0.0142088,105,0.0166667
10,10000,0.308017,1.23889e+14,0.0271536,105,0.00833333
50,10000,0.332156,4.40551e+14,0.128605,105,0.00166667
100,10000,0.280562,8.04027e+14,0.233596,105,0.000833333
500,10000,0.827534,3.60901e+15,1.13735,105,0.000166667
1000,10000,0.0581197,2.86923e+15,2.33236,105,8.33333e-05
5,10000,0.0860543,7.79613e+13,0.0112618,105,0.0166667
10,10000,1.26917,1.12519e+14,0.0243617,105,0.00833333
50,10000,0.962903,4.13284e+14,0.112737,105,0.00166667
100,10000,1.40191,7.98246e+14,0.233209,105,0.000833333
500,10000,0.417803,3.75616e+15,1.17122,105,0.000166667
1000,10000,1.49102,2.89357e+15,3.35245,105,8.33333e-05
5,10000,1.69999,8.27089e+13,0.0211862,105,0.0166667
10,10000,1.10264,1.19486e+14,0.0407588,105,0.00833333
50,10000,0.846671,4.35855e+14,0.210279,105,0.00166667
100,10000,0.015919,8.37591e+14,0.46833,105,0.000833333
500,10000,0.0196256,3.89579e+15,2.55632,105,0.000166667
1000,10000,0.224058,2.73447e+15,5.13275,105,8.33333e-05
5,10000,1.11959,7.54363e+13,0.0136046,105,0.0166667
10,10000,0.447089,1.14874e+14,0.0390353,105,0.00833333
50,10000,1.05594,4.15669e+14,0.195858,105,0.00166667
100,10000,0.198855,7.68734e+14,0.378899,105,0.000833333
500,10000,0.180735,3.62323e+15,2.33193,105,0.000166667
1000,10000,0.00184394,2.9555e+15,4.98638,105,8.33333e-05
5,10000,0.587101,7.57487e+13,0.0163021,105,0.0166667
10,10000,0.107983,1.17652e+14,0.0407408,105,0.00833333
50,10000,0.184955,4.01675e+14,0.192276,105,0.00166667
100,10000,0.766257,7.737e+14,0.404621,105,0.000833333
500,10000,0.556815,3.78835e+15,2.3931,105,0.000166667
1000,10000,0.95883,2.90441e+15,4.91642,105,8.33333e-05
5,10000,0.0355909,7.69337e+13,0.018872,105,0.0166667
10,10000,0.030477,1.153e+14,0.0399407,105,0.00833333
50,10000,0.0506103,3.94116e+14,0.198805,105,0.00166667
100,10000,0.0603686,7.48891e+14,0.385992,105,0.000833333
500,10000,1.10336,3.70583e+15,2.51684,105,0.000166667
1000,10000,1.26352,2.94087e+15,5.33308,105,8.33333e-05
5,10000,1.31417,8.00028e+13,0.0119212,105,0.0166667
10,10000,0.281441,1.18525e+14,0.044691,105,0.00833333
50,10000,0.0323125,3.96441e+14,0.201727,105,0.00166667
100,10000,1.59833,7.46048e+14,0.41257,105,0.000833333
500,10000,0.874846,3.59164e+15,2.64732,105,0.000166667
1000,10000,0.290498,2.94506e+15,5.22137,105,8.33333e-05
5,10000,0.386251,8.02317e+13,0.0200841,105,0.0166667
10,10000,0.533187,1.16491e+14,0.031485,105,0.00833333
50,10000,0.698811,3.98153e+14,0.201603,105,0.00166667
100,10000,0.9911,7.65373e+14,0.409498,105,0.000833333
500,10000,0.414801,3.79842e+15,2.71516,105,0.000166667
1000,10000,0.37621,2.88948e+15,4.93026,105,8.33333e-05
5,10000,0.49836,7.92685e+13,0.0186048,105,0.0166667
10,10000,0.51243,1.16549e+14,0.0384822,105,0.00833333
50,10000,0.0544114,4.01235e+14,0.195839,105,0.00166667
100,10000,0.416466,7.66318e+14,0.395437,105,0.000833333
500,10000,1.17897,3.86563e+15,2.53309,105,0.000166667
1000,10000,0.15253,2.97783e+15,5.3414,105,8.33333e-05
5,10000,1.58574,7.76169e+13,0.0133207,105,0.0166667
10,10000,0.256591,1.1614e+14,0.0389894,105,0.00833333
50,10000,0.539186,4.07026e+14,0.196548,105,0.00166667
100,10000,0.560424,7.78602e+14,0.387727,105,0.000833333
500,10000,0.160631,3.55197e+15,2.04847,105,0.000166667
1000,10000,0.43184,2.8635e+15,4.39698,105,8.33333e-05
5,10000,0.146616,7.67485e+13,0.0237319,105,0.0166667
10,10000,0.643039,1.15382e+14,0.0389786,105,0.00833333
50,10000,0.0633339,4.27055e+14,0.188938,105,0.00166667
100,10000,0.473055,7.82556e+14,0.36304,105,0.000833333
500,10000,0.360702,3.77416e+15,2.12714,105,0.000166667
1000,10000,0.56825,2.90833e+15,4.33068,105,8.33333e-05
5,10000,1.40906,7.85457e+13,0.0157992,105,0.0166667
10,10000,1.3632,1.11823e+14,0.038311,105,0.00833333
50,10000,0.417085,4.04452e+14,0.181052,105,0.00166667
100,10000,0.439246,7.56557e+14,0.388187,105,0.000833333
500,10000,0.44911,3.75812e+15,2.48032,105,0.000166667
1000,10000,0.102606,2.87482e+15,5.12391,105,8.33333e-05
5,10000,0.476048,8.45525e+13,0.0187534,105,0.0166667
10,10000,0.39728,1.14065e+14,0.0378553,105,0.00833333
50,10000,0.361012,4.35428e+14,0.197306,105,0.00166667
100,10000,0.0113628,8.22391e+14,0.37048,105,0.000833333
500,10000,0.35598,3.86001e+15,2.27215,105,0.000166667
1000,10000,0.905955,3.00277e+15,4.38757,105,8.33333e-05
5,10000,0.42205,8.05736e+13,0.0212276,105,0.0166667
10,10000,0.429016,1.14687e+14,0.0406468,105,0.00833333
50,10000,0.293483,4.03309e+14,0.193036,105,0.00166667
100,10000,0.833088,7.60907e+14,0.336704,105,0.000833333
500,10000,0.441568,3.62019e+15,2.19892,105,0.000166667
1000,10000,0.0583808,2.84132e+15,4.58939,105,8.33333e-05
5,10000,0.748606,7.90297e+13,0.0204826,105,0.0166667
10,10000,0.70806,1.15598e+14,0.0371142,105,0.00833333
50,10000,0.298744,4.1017e+14,0.221249,105,0.00166667
100,10000,0.533267,8.02154e+14,0.450516,105,0.000833333
500,10000,0.0194607,3.68985e+15,2.82311,105,0.000166667
1000,10000,0.280556,3.05509e+15,6.1126,105,8.33333e-05
5,10000,0.226544,7.99237e+13,0.0158105,105,0.0166667
10,10000,0.914328,1.15533e+14,0.0375474,105,0.00833333
50,10000,0.405835,3.95561e+14,0.21547,105,0.00166667
100,10000,1.28553,7.41493e+14,0.395238,105,0.000833333
500,10000,0.394398,3.81981e+15,2.47906,105,0.000166667
1000,10000,0.860966,2.86556e+15,5.40953,105,8.33333e-05
5,10000,1.06388,8.0824e+13,0.0191173,105,0.0166667
10,10000,0.428874,1.13502e+14,0.0425074,105,0.00833333
50,10000,0.8701,3.99033e+14,0.208259,105,0.00166667
100,10000,0.254168,7.57605e+14,0.419829,105,0.000833333
500,10000,1.56049,3.68001e+15,2.55928,105,0.000166667
1000,10000,1.01756,2.81268e+15,5.076,105,8.33333e-05
5,10000,0.188045,7.88334e+13,0.0185327,105,0.0166667
10,10000,0.416084,1.13499e+14,0.03902,105,0.00833333
50,10000,1.17934,4.0158e+14,0.203161,105,0.00166667
100,10000,0.538106,7.60681e+14,0.403871,105,0.000833333
500,10000,0.497693,3.7413e+15,2.48417,105,0.000166667
1000,10000,1.73061,2.9191e+15,5.12883,105,8.33333e-05
5,10000,0.222507,7.75691e+13,0.0203054,105,0.0166667
10,10000,1.48863,1.14761e+14,0.0301222,105,0.00833333
50,10000,0.0490719,4.02412e+14,0.200734,105,0.00166667
100,10000,0.372812,7.93026e+14,0.405086,105,0.000833333
500,10000,0.566945,3.73559e+15,2.6265,105,0.000166667
1000,10000,0.801772,2.93687e+15,4.90688,105,8.33333e-05
5,10000,0.642218,7.79688e+13,0.0183471,105,0.0166667
10,10000,0.358365,1.17512e+14,0.0271645,105,0.00833333
50,10000,0.156362,4.2534e+14,0.198064,105,0.00166667
100,10000,0.624706,7.65617e+14,0.397948,105,0.000833333
500,10000,0.437972,3.84404e+15,2.40755,105,0.000166667
1000,10000,0.191907,2.96469e+15,4.68732,105,8.33333e-05
5,10000,0.811844,7.57335e+13,0.0187164,105,0.0166667
10,10000,0.908709,1.19049e+14,0.0369397,105,0.00833333
50,10000,0.843075,4.16129e+14,0.206604,105,0.00166667
100,10000,0.956283,7.90853e+14,0.413102,105,0.000833333
500,10000,1.36716,3.60578e+15,2.70017,105,0.000166667
1000,10000,1.24318,2.97793e+15,5.4103,105,8.33333e-05
5,10000,0.382366,7.75574e+13,0.0168176,105,0.0166667
10,10000,0.259979,1.17551e+14,0.0361113,105,0.00833333
50,10000,1.05201,4.12358e+14,0.20553,105,0.00166667
100,10000,0.375995,7.94402e+14,0.414477,105,0.000833333
500,10000,0.16221,3.72395e+15,2.58441,105,0.000166667
1000,10000,0.433823,2.91529e+15,5.28407,105,8.33333e-05
5,10000,0.251929,7.87455e+13,0.0123515,105,0.0166667
10,10000,0.291351,1.14998e+14,0.0380253,105,0.00833333
50,10000,0.725419,4.04749e+14,0.190359,105,0.00166667
100,10000,0.75013,8.15315e+14,0.386396,105,0.000833333
500,10000,0.626933,3.85454e+15,2.15617,105,0.000166667
1000,10000,0.932289,3.01995e+15,5.05461,105,8.33333e-05
5,10000,0.860755,7.64956e+13,0.0191648,105,0.0166667
10,10000,0.450101,1.11179e+14,0.0297673,105,0.00833333
50,10000,0.150191,4.1472e+14,0.212158,105,0.00166667
100,10000,0.115189,7.54922e+14,0.363351,105,0.000833333
500,10000,0.163014,3.68026e+15,2.37421,105,0.000166667
1000,10000,0.182965,2.97989e+15,4.687,105,8.33333e-05
5,10000,1.0329,7.77279e+13,0.0209724,105,0.0166667
10,10000,0.207512,1.16744e+14,0.0356405,105,0.00833333
50,10000,0.0181556,4.14558e+14,0.213236,105,0.00166667
100,10000,1.04472,8.18702e+14,0.412089,105,0.000833333
500,10000,0.442626,3.541e+15,2.33193,105,0.000166667
1000,10000,0.384767,2.82859e+15,4.55444,105,8.33333e-05
5,10000,0.145667,7.8611e+13,0.0181319,105,0.0166667
10,10000,0.500604,1.1752e+14,0.0364123,105,0.00833333
50,10000,0.0433258,4.12622e+14,0.195161,105,0.00166667
100,10000,0.383041,7.59988e+14,0.407345,105,0.000833333
500,10000,0.450162,3.85703e+15,2.51925,105,0.000166667
1000,10000,0.34094,2.91775e+15,5.09519,105,8.33333e-05
5,10000,0.335361,7.75883e+13,0.0141453,105,0.0166667
10,10000,0.329827,1.16233e+14,0.0379845,105,0.00833333
50,10000,1.18957,4.08534e+14,0.192025,105,0.00166667
100,10000,0.12834,7.77426e+14,0.35684,105,0.000833333
500,10000,0.0658595,3.51106e+15,2.55861,105,0.000166667
1000,10000,0.159893,2.85583e+15,5.13471,105,8.33333e-05
5,10000,0.638093,7.76124e+13,0.0125789,105,0.0166667
10,10000,1.0337,1.15282e+14,0.0408041,105,0.00833333
50,10000,0.795961,3.91195e+14,0.220834,105,0.00166667
100,10000,1.09517,7.88254e+14,0.403066,105,0.000833333
500,10000,0.198123,3.86779e+15,2.45368,105,0.000166667
1000,10000,1.17953,3.06471e+15,4.93166,105,8.33333e-05
5,10000,0.410742,7.78728e+13,0.0194402,105,0.0166667
10,10000,1.02119,1.16132e+14,0.0486037,105,0.00833333
50,10000,0.169241,4.16229e+14,0.215705,105,0.00166667
100,10000,0.296945,7.93475e+14,0.415799,105,0.000833333
500,10000,0.630683,3.67891e+15,2.50644,105,0.000166667
1000,10000,0.145455,2.95659e+15,5.04977,105,8.33333e-05
5,10000,0.298861,7.67411e+13,0.0193262,105,0.0166667
10,10000,0.0515246,1.10887e+14,0.0377144,105,0.00833333
50,10000,0.725035,4.40493e+14,0.201012,105,0.00166667
100,10000,0.00417613,8.13505e+14,0.396627,105,0.000833333
500,10000,0.561287,3.82328e+15,2.32417,105,0.000166667
1000,10000,0.861411,2.90805e+15,4.90642,105,8.33333e-05
5,10000,1.08913,7.77997e+13,0.0147827,105,0.0166667
10,10000,0.824086,1.14893e+14,0.0395102,105,0.00833333
50,10000,0.362806,4.1797e+14,0.188514,105,0.00166667
100,10000,0.169066,8.1925e+14,0.388575,105,0.000833333
500,10000,0.0583515,3.77496e+15,2.49531,105,0.000166667
1000,10000,0.363281,2.93731e+15,4.57,105,8.33333e-05
5,10000,0.0815108,7.65018e+13,0.0212773,105,0.0166667
10,10000,0.419106,1.15338e+14,0.0460803,105,0.00833333
50,10000,0.721326,4.23084e+14,0.245624,105,0.00166667
100,10000,0.726282,7.51125e+14,0.401436,105,0.000833333
500,10000,0.108694,3.85181e+15,2.33779,105,0.000166667
1000,10000,0.00948216,2.97528e+15,4.85839,105,8.33333e-05
5,10000,0.382674,8.23221e+13,0.0243672,105,0.0166667
10,10000,0.83437,1.20622e+14,0.0403801,105,0.00833333
50,10000,0.066522,4.08871e+14,0.191681,105,0.00166667
100,10000,0.224859,8.33114e+14,0.382968,105,0.000833333
500,10000,0.293049,3.8938e+15,2.49348,105,0.000166667
1000,10000,0.642017,2.94989e+15,5.03445,105,8.33333e-05
5,10000,0.596332,8.12194e+13,0.0184246,105,0.0166667
10,10000,0.28463,1.16797e+14,0.0389999,105,0.00833333
50,10000,1.4906,3.94062e+14,0.219207,105,0.00166667
100,10000,0.522591,7.74478e+14,0.412027,105,0.000833333
500,10000,0.527863,3.8157e+15,2.51466,105,0.000166667
1000,10000,0.045514,3.01155e+15,4.96837,105,8.33333e-05
5,10000,0.320555,7.96345e+13,0.0180947,105,0.0166667
10,10000,0.0220317,1.23493e+14,0.0401789,105,0.00833333
50,10000,0.0305571,4.16539e+14,0.204293,105,0.00166667
100,10000,0.008422,8.21749e+14,0.401507,105,0.000833333
500,10000,0.661227,3.97247e+15,2.30108,105,0.000166667
1000,10000,0.525415,3.10993e+15,4.71108,105,8.33333e-05
5,10000,0.325608,7.81028e+13,0.0169098,105,0.0166667
10,10000,1.0545,1.15156e+14,0.0383528,105,0.00833333
50,10000,0.936057,4.12913e+14,0.200396,105,0.00166667
100,10000,0.210297,7.89166e+14,0.399664,105,0.000833333
500,10000,0.17328,3.92667e+15,2.35808,105,0.000166667
1000,10000,0.283055,2.99478e+15,5.02983,105,8.33333e-05
5,10000,1.12987,7.65793e+13,0.0183645,105,0.0166667
10,10000,0.225763,1.14255e+14,0.0396228,105,0.00833333
50,10000,0.608385,4.1224e+14,0.21096,105,0.00166667
100,10000,0.243067,7.70577e+14,0.395807,105,0.000833333
500,10000,0.170878,3.6807e+15,2.40904,105,0.000166667
1000,10000,0.448445,2.94977e+15,5.12405,105,8.33333e-05
5,10000,0.94451,7.56499e+13,0.0174788,105,0.0166667
10,10000,1.44985,1.11792e+14,0.0449575,105,0.00833333
50,10000,0.764327,4.08284e+14,0.205078,105,0.00166667
100,10000,0.65038,7.64459e+14,0.37277,105,0.000833333
500,10000,0.749738,3.99658e+15,2.54431,105,0.000166667
1000,10000,0.07069,2.97302e+15,5.31888,105,8.33333e-05
5,10000,0.274535,7.71952e+13,0.0224882,105,0.0166667
10,10000,0.671753,1.17514e+14,0.0388415,105,0.00833333
50,10000,0.188788,4.25428e+14,0.191073,105,0.00166667
100,10000,1.33174,7.88622e+14,0.408959,105,0.000833333
500,10000,0.207332,3.69856e+15,2.6016,105,0.000166667
1000,10000,1.22786,2.8536e+15,5.17078,105,8.33333e-05
5,10000,1.02829,7.96018e+13,0.011989,105,0.0166667
10,10000,1.07737,1.21788e+14,0.0374317,105,0.00833333
50,10000,1.03903,4.04948e+14,0.198425,105,0.00166667
100,10000,2.1042,7.67587e+14,0.417451,105,0.000833333
500,10000,1.40763,3.6447e+15,2.5547,105,0.000166667
1000,10000,0.491563,2.91693e+15,4.00214,105,8.33333e-05
5,10000,0.746362,7.92049e+13,0.0161537,105,0.0166667
10,10000,0.454725,1.13926e+14,0.0413576,105,0.00833333
50,10000,0.560265,4.08213e+14,0.203357,105,0.00166667
100,10000,0.0809714,7.83903e+14,0.365672,105,0.000833333
500,10000,0.318043,3.68807e+15,2.18665,105,0.000166667
1000,10000,1.39726,2.94317e+15,7.5692,105,8.33333e-05
5,10000,0.708533,7.47889e+13,0.0205385,105,0.0166667
10,10000,0.976964,1.13483e+14,0.023283,105,0.00833333
50,10000,1.75853,4.00375e+14,0.193936,105,0.00166667
