25,10000,7.28361,6.14149e+12,0.0681539,102.5,0.04
30,10000,7.35481,7.33737e+12,0.0825748,102.5,0.0333333
35,10000,7.37889,7.85061e+12,0.103146,102.5,0.0285714
40,10000,7.30298,9.33619e+12,0.122034,102.5,0.025
50,10000,7.45092,1.1418e+13,0.164235,102.5,0.02
1,10000,6.58753,0,0.0043631,102.5,1
2,10000,6.9371,9.03368e+11,0.0068318,102.5,0.5
3,10000,7.09738,1.16295e+12,0.0116322,102.5,0.333333
4,10000,7.14522,1.529e+12,0.0143456,102.5,0.25
5,10000,7.20066,1.89533e+12,0.0178404,102.5,0.2
6,10000,7.16396,1.96124e+12,0.0189169,102.5,0.166667
7,10000,7.2912,2.26145e+12,0.0259847,102.5,0.142857
8,10000,7.14568,2.67375e+12,0.0262548,102.5,0.125
9,10000,7.31347,2.8225e+12,0.0287676,102.5,0.111111
10,10000,7.33522,3.06727e+12,0.0317356,102.5,0.1
12,10000,7.29274,3.33788e+12,0.0388016,102.5,0.0833333
14,10000,7.30513,4.02377e+12,0.0410676,102.5,0.0714286
16,10000,7.26012,4.42166e+12,0.0562527,102.5,0.0625
18,10000,7.2891,4.84223e+12,0.0714808,102.5,0.0555556
20,10000,7.23964,5.25012e+12,0.0715412,102.5,0.05
25,10000,7.31424,6.74453e+12,0.0768568,102.5,0.04
30,10000,7.26869,7.11372e+12,0.082315,102.5,0.0333333
35,10000,7.36483,8.32954e+12,0.117619,102.5,0.0285714
40,10000,7.33006,9.31176e+12,0.108118,102.5,0.025
50,10000,7.27808,1.12772e+13,0.14524,102.5,0.02
1,10000,6.69022,0,0.0038516,102.5,1
2,10000,7.11942,9.09033e+11,0.0082904,102.5,0.5
3,10000,7.13323,1.16945e+12,0.0151687,102.5,0.333333
4,10000,7.28585,1.47828e+12,0.0181633,102.5,0.25
5,10000,7.13767,1.87918e+12,0.0215778,102.5,0.2
6,10000,7.2224,2.06506e+12,0.0234323,102.5,0.166667
7,10000,7.31172,2.36957e+12,0.0267563,102.5,0.142857
8,10000,7.24866,2.60417e+12,0.0274636,102.5,0.125
9,10000,7.19413,3.07339e+12,0.0372918,102.5,0.111111
10,10000,7.17984,3.30939e+12,0.039737,102.5,0.1
12,10000,7.25398,3.60154e+12,0.0496694,102.5,0.0833333
14,10000,7.24901,4.16269e+12,0.0529456,102.5,0.0714286
16,10000,7.2833,4.68439e+12,0.04908,102.5,0.0625
18,10000,7.20845,5.26915e+12,0.0572437,102.5,0.0555556
20,10000,7.25116,5.52406e+12,0.0741651,102.5,0.05
25,10000,7.25476,6.34389e+12,0.079467,102.5,0.04
30,10000,7.28121,7.53385e+12,0.0918391,102.5,0.0333333
35,10000,7.24894,8.43946e+12,0.108105,102.5,0.0285714
40,10000,7.21808,9.5524e+12,0.140071,102.5,0.025
50,10000,7.32409,1.0571e+13,0.153143,102.5,0.02
1,10000,6.66559,0,0.003618,102.5,1
2,10000,6.85929,8.08327e+11,0.0080892,102.5,0.5
3,10000,7.07269,1.16325e+12,0.0126014,102.5,0.333333
4,10000,7.09758,1.43538e+12,0.0202355,102.5,0.25
5,10000,7.08855,1.6561e+12,0.017198,102.5,0.2
6,10000,7.19369,2.00888e+12,0.0194996,102.5,0.166667
7,10000,7.19987,2.27189e+12,0.0225352,102.5,0.142857
8,10000,7.23606,2.35821e+12,0.0256597,102.5,0.125
9,10000,7.21305,2.82478e+12,0.0252112,102.5,0.111111
10,10000,7.23605,3.01675e+12,0.0307597,102.5,0.1
12,10000,7.26375,3.67328e+12,0.0367761,102.5,0.0833333
14,10000,7.21549,3.89878e+12,0.0408499,102.5,0.0714286
16,10000,7.20598,4.94196e+12,0.0436537,102.5,0.0625
